x y z
4.54413 -2.62356 0.174065
4.48404 -2.58886 0.153671
4.32864 -2.49914 0.130885
4.39828 -2.53935 0.115252
4.31201 -2.48954 0.0956032
4.30362 -2.48469 0.0780658
4.25187 -2.45482 0.0599852
4.3213 -2.4949 0.0435455
4.32141 -2.49497 0.0261275
4.20888 -2.43 0.00848215
4.1396 -2.39 -0.00834238
4.15687 -2.39997 -0.025133
4.1048 -2.36991 -0.0413637
3.85334 -2.22473 -0.0698978
4.01762 -2.31957 -0.0890759
4.01732 -2.3194 -0.10527
3.91309 -2.25923 -0.11832
3.76555 -2.17404 -0.129048
3.66993 -2.11883 -0.140578
4.78695 -2.74262 0.183016
4.61402 -2.64354 0.157824
4.63182 -2.65374 0.139785
4.34627 -2.49014 0.0961791
4.27713 -2.45053 0.0774375
4.33807 -2.48544 0.0610847
4.28617 -2.45571 0.0431092
4.28627 -2.45577 0.0258657
4.38177 -2.51048 0.00881376
4.27765 -2.45082 -0.00860417
4.12142 -2.36131 -0.0248712
4.12999 -2.36623 -0.0415383
3.93897 -2.25678 -0.0554647
3.91275 -2.24176 -0.0708402
4.05131 -2.32115 -0.0896519
4.05102 -2.32098 -0.10595
3.85117 -2.20648 -0.116226
3.78141 -2.16651 -0.129344
3.69428 -2.11659 -0.141241
4.62225 -2.62794 0.176385
4.39684 -2.49978 0.150111
4.46679 -2.53955 0.13455
4.24989 -2.41624 0.110941
4.40665 -2.50536 0.097331
4.35477 -2.47586 0.0786941
4.25067 -2.41668 0.0597408
4.24213 -2.41183 0.0425856
4.24224 -2.41188 0.0255515
4.13797 -2.3526 0.00830762
4.15535 -2.36249 -0.00834238
4.20746 -2.39211 -0.0253425
4.07697 -2.31792 -0.0409274
3.90297 -2.219 -0.0548539
3.94624 -2.2436 -0.0713115
3.85039 -2.1891 -0.0850445
3.85011 -2.18894 -0.100505
3.71943 -2.11465 -0.112037
3.74513 -2.12926 -0.127861
3.69259 -2.09939 -0.14091
4.63049 -2.61341 0.176385
4.40467 -2.48596 0.150111
4.47474 -2.52551 0.13455
4.25746 -2.40287 0.110941
4.4145 -2.49151 0.097331
4.36252 -2.46217 0.0786941
4.25824 -2.40331 0.0597408
4.24969 -2.39849 0.0425856
4.24979 -2.39855 0.0255515
4.14534 -2.33959 0.00830762
4.16276 -2.34942 -0.00834238
4.21496 -2.37888 -0.0253425
4.08423 -2.3051 -0.0409274
3.90992 -2.20672 -0.0548539
3.95327 -2.23119 -0.0713115
3.85725 -2.177 -0.0850445
3.85697 -2.17684 -0.100505
3.72605 -2.10295 -0.112037
3.7518 -2.11748 -0.127861
3.69917 -2.08778 -0.14091
4.65657 -2.6078 0.177049
4.49138 -2.51529 0.152781
4.6052 -2.57904 0.138215
4.23924 -2.37409 0.110261
4.43146 -2.48174 0.097523
4.37939 -2.45258 0.0788511
4.39705 -2.46247 0.0615734
4.15292 -2.32575 0.0415384
4.15302 -2.32581 0.0249232
4.2665 -2.38935 0.00853451
4.22287 -2.36492 -0.00844709
4.03088 -2.2574 -0.0241905
3.99588 -2.2378 -0.0399675
3.89104 -2.17909 -0.0544874
3.92575 -2.19852 -0.0706832
3.847 -2.15442 -0.0846605
3.84672 -2.15427 -0.100052
3.76789 -2.11012 -0.113084
3.64543 -2.04154 -0.124005
3.63631 -2.03643 -0.138257
4.64772 -2.58264 0.176385
4.63949 -2.57807 0.157528
4.49139 -2.49577 0.13455
4.35195 -2.41829 0.112983
4.46589 -2.4816 0.0980989
4.5186 -2.51089 0.0812073
4.2129 -2.34102 0.0588856
4.21306 -2.34111 0.042062
4.16071 -2.31202 0.0249232
4.18699 -2.32662 0.00835998
3.99468 -2.21976 -0.00797587
4.09953 -2.27802 -0.0245571
4.01202 -2.22939 -0.0400548
3.93321 -2.1856 -0.0549761
3.89806 -2.16607 -0.0700549
3.88034 -2.15622 -0.0852365
3.88006 -2.15607 -0.100732
3.60884 -2.00536 -0.108111
3.66965 -2.03915 -0.124598
3.6343 -2.01951 -0.137926
4.65626 -2.56721 0.176385
4.64801 -2.56267 0.157528
4.49965 -2.48086 0.13455
4.35995 -2.40384 0.112983
4.47409 -2.46678 0.0980989
4.5269 -2.49589 0.0812073
4.22064 -2.32704 0.0588856
4.2208 -2.32712 0.042062
4.16836 -2.29821 0.0249232
4.19468 -2.31272 0.00835998
4.00202 -2.2065 -0.00797587
4.10706 -2.26441 -0.0245571
4.01939 -2.21608 -0.0400548
3.94043 -2.17255 -0.0549761
3.90522 -2.15313 -0.0700549
3.88747 -2.14334 -0.0852365
3.88719 -2.14319 -0.100732
3.61547 -1.99338 -0.108111
3.67639 -2.02697 -0.124598
3.64098 -2.00744 -0.137926
4.59416 -2.51419 0.173733
4.64727 -2.54325 0.157231
4.43726 -2.42832 0.132456
4.44641 -2.43333 0.115025
4.45551 -2.43831 0.097523
4.18387 -2.28965 0.0749243
4.1753 -2.28496 0.0581526
4.17546 -2.28505 0.0415384
4.21942 -2.30911 0.025185
4.16684 -2.28033 0.00829017
4.07034 -2.22752 -0.00809804
4.01766 -2.19869 -0.0239811
3.99124 -2.18424 -0.0397057
3.99987 -2.18896 -0.0557091
3.91196 -2.14085 -0.0700549
3.88541 -2.12632 -0.0850445
3.88513 -2.12616 -0.100505
3.6831 -2.0156 -0.109943
3.68274 -2.01541 -0.124598
3.68234 -2.01519 -0.139252
4.61125 -2.50371 0.174065
4.49756 -2.44198 0.151891
4.39258 -2.38498 0.130885
4.4281 -2.40426 0.114344
4.40206 -2.39013 0.0961791
4.2881 -2.32825 0.0766521
4.20043 -2.28065 0.058397
4.20059 -2.28073 0.041713
4.25342 -2.30942 0.0253421
4.12165 -2.23787 0.00818545
4.0777 -2.21401 -0.00809804
4.09523 -2.22353 -0.0244
4.0424 -2.19485 -0.040142
3.98074 -2.16137 -0.0553426
3.91025 -2.12309 -0.0698978
3.787 -2.05618 -0.0827408
3.78673 -2.05603 -0.0977829
3.72491 -2.02246 -0.11099
3.68941 -2.00318 -0.124598
3.59239 -1.95051 -0.135605
4.61953 -2.4884 0.174065
4.50564 -2.42705 0.151891
4.40046 -2.3704 0.130885
4.43605 -2.38956 0.114344
4.40996 -2.37551 0.0961791
4.2958 -2.31401 0.0766521
4.20797 -2.26671 0.058397
4.20813 -2.26679 0.041713
4.26105 -2.2953 0.0253421
4.12904 -2.22419 0.00818545
4.08502 -2.20048 -0.00809804
4.10258 -2.20994 -0.0244
4.04966 -2.18143 -0.040142
3.98789 -2.14816 -0.0553426
3.91727 -2.11012 -0.0698978
3.7938 -2.04361 -0.0827408
3.79352 -2.04346 -0.0977829
3.73159 -2.0101 -0.11099
3.69603 -1.99094 -0.124598
3.59883 -1.93858 -0.135605
4.49553 -2.40241 0.169091
4.54011 -2.42623 0.152781
4.53173 -2.42175 0.13455
4.60266 -2.45966 0.118428
4.30318 -2.29962 0.0936835
4.2329 -2.26206 0.0753955
4.29484 -2.29516 0.0594965
4.29499 -2.29524 0.0424984
4.23336 -2.2623 0.0251326
4.1364 -2.21049 0.00818545
4.17168 -2.22934 -0.00825511
4.01287 -2.14448 -0.023824
4.01278 -2.14442 -0.0397057
3.94208 -2.10664 -0.0546096
3.89779 -2.08298 -0.0694266
3.7741 -2.01688 -0.0821649
3.77383 -2.01673 -0.0971022
