x y z
1.75706 -1.01444 0.067305
1.66204 -0.959577 0.0569591
1.7834 -1.02965 0.0539246
1.671 -0.964752 0.0437866
1.75771 -1.01481 0.0389708
1.61061 -0.929885 0.0292158
1.7146 -0.989926 0.0241895
1.74064 -1.00496 0.0175404
1.74069 -1.00499 0.0105243
1.70607 -0.984998 0.00343824
1.69741 -0.979999 -0.00342072
1.59346 -0.919987 -0.00963433
1.63673 -0.944964 -0.0164931
1.63667 -0.944929 -0.0230899
1.61927 -0.934885 -0.0293728
1.58453 -0.914831 -0.0351312
1.58442 -0.914765 -0.041518
1.59294 -0.919685 -0.0481656
1.53219 -0.88461 -0.0525091
1.53202 -0.884513 -0.0586848
1.70839 -0.978799 0.0653157
1.73459 -0.993813 0.0593324
1.63068 -0.934275 0.0492128
1.67419 -0.959205 0.0437866
1.70901 -0.979156 0.0378189
1.72647 -0.989157 0.0312577
1.71788 -0.984235 0.0241895
1.67456 -0.959415 0.0168423
1.6746 -0.959439 0.0101054
1.63123 -0.934594 0.00328116
1.67462 -0.95945 -0.00336836
1.69195 -0.969381 -0.0102103
1.63117 -0.93456 -0.0164059
1.65714 -0.949439 -0.0233343
1.56163 -0.894715 -0.0282733
1.63094 -0.934424 -0.0360911
1.63082 -0.934355 -0.0426524
1.622 -0.929306 -0.0489509
1.55246 -0.889463 -0.0531024
1.57831 -0.904271 -0.0603426
1.70294 -0.968188 0.0649841
1.7205 -0.978175 0.0587391
1.6946 -0.963448 0.0510451
1.72082 -0.978354 0.044921
1.68617 -0.958659 0.037243
1.68628 -0.958718 0.0304724
1.67767 -0.953822 0.0235787
1.68642 -0.958799 0.0169295
1.68646 -0.958823 0.0101578
1.73864 -0.988489 0.0034906
1.70387 -0.968719 -0.00342072
1.643 -0.934111 -0.00989613
1.62557 -0.924204 -0.0163186
1.65159 -0.938996 -0.0232121
1.62543 -0.924125 -0.0293728
1.64272 -0.933952 -0.0362831
1.6426 -0.933883 -0.0428793
1.62508 -0.923922 -0.0489509
1.59885 -0.909011 -0.0545857
1.61605 -0.918791 -0.0616688
1.70597 -0.962834 0.0649841
1.72357 -0.972765 0.0587391
1.69762 -0.95812 0.0510451
1.72388 -0.972943 0.044921
1.68918 -0.953357 0.037243
1.68928 -0.953415 0.0304724
1.68066 -0.948547 0.0235787
1.68943 -0.953497 0.0169295
1.68947 -0.95352 0.0101578
1.74174 -0.983022 0.0034906
1.7069 -0.963362 -0.00342072
1.64592 -0.928945 -0.00989613
1.62847 -0.919092 -0.0163186
1.65453 -0.933803 -0.0232121
1.62833 -0.919014 -0.0293728
1.64564 -0.928786 -0.0362831
1.64552 -0.928718 -0.0428793
1.62797 -0.918812 -0.0489509
1.6017 -0.903984 -0.0545857
1.61893 -0.913709 -0.0616688
1.73531 -0.971822 0.0659788
1.65701 -0.927972 0.0563658
1.67462 -0.937831 0.0502598
1.76199 -0.986761 0.0458285
1.63999 -0.918439 0.0360912
1.65754 -0.928266 0.0298441
1.62272 -0.908768 0.0227235
1.6664 -0.933231 0.0166677
1.66644 -0.933254 0.0100007
1.69264 -0.947924 0.00338588
1.61412 -0.903948 -0.00322874
1.63155 -0.913709 -0.00979141
1.72748 -0.967433 -0.0172785
1.64017 -0.918539 -0.0229678
1.59647 -0.894067 -0.0287445
1.61382 -0.903783 -0.0355152
1.6137 -0.903717 -0.0419718
1.64845 -0.923178 -0.0494745
1.5698 -0.879131 -0.0533991
1.62195 -0.908336 -0.0616688
1.68611 -0.936934 0.0639895
1.68629 -0.937037 0.0572558
1.67772 -0.932273 0.0502598
1.63417 -0.908072 0.0424253
1.59933 -0.888713 0.0351313
1.72179 -0.956761 0.0309436
1.65195 -0.917952 0.02309
1.65201 -0.917986 0.0164932
1.61708 -0.898579 0.00968653
1.71326 -0.95202 0.00342079
1.66081 -0.922877 -0.00331601
1.66953 -0.927722 -0.0100009
1.65201 -0.917986 -0.0164931
1.65195 -0.917952 -0.0230899
1.63439 -0.908194 -0.0293728
1.63429 -0.908139 -0.0358991
1.63417 -0.908072 -0.0424255
1.63403 -0.907995 -0.0489509
1.58145 -0.878776 -0.0536958
1.62495 -0.902952 -0.0616688
1.68921 -0.931338 0.0639895
1.68939 -0.93144 0.0572558
1.6808 -0.926704 0.0502598
1.63717 -0.902648 0.0424253
1.60227 -0.883405 0.0351313
1.72495 -0.951046 0.0309436
1.65498 -0.912469 0.02309
1.65504 -0.912502 0.0164932
1.62006 -0.893212 0.00968653
1.7164 -0.946334 0.00342079
1.66386 -0.917364 -0.00331601
1.6726 -0.922181 -0.0100009
1.65504 -0.912502 -0.0164931
1.65498 -0.912469 -0.0230899
1.63739 -0.902769 -0.0293728
1.63729 -0.902714 -0.0358991
1.63717 -0.902648 -0.0424255
1.63703 -0.902571 -0.0489509
1.58435 -0.873527 -0.0536958
1.62794 -0.897559 -0.0616688
1.69212 -0.926026 0.0639895
1.67477 -0.916531 0.0566624
1.70124 -0.931017 0.0507834
1.64877 -0.9023 0.0426522
1.68397 -0.921565 0.0368591
1.66653 -0.912021 0.0298441
1.62275 -0.888064 0.0226013
1.62281 -0.888096 0.0161441
1.6404 -0.897719 0.00979125
1.70182 -0.931335 0.00338588
1.6141 -0.883328 -0.00321129
1.65794 -0.907321 -0.00989613
1.69299 -0.926501 -0.0168422
1.60521 -0.878463 -0.0223569
1.57005 -0.85922 -0.0281162
1.63135 -0.892766 -0.0357072
1.63123 -0.892701 -0.0421986
