x y z
1.6532 -0.954475 0.0633264
1.56682 -0.904602 0.0536958
1.68817 -0.974666 0.0510451
1.5671 -0.904767 0.0410641
1.68844 -0.97482 0.037435
1.56731 -0.904888 0.0284304
1.63667 -0.944929 0.02309
1.63673 -0.944964 0.0164932
1.63677 -0.944987 0.00989597
1.63679 -0.944999 0.00329861
1.64545 -0.949998 -0.00331601
1.52418 -0.879988 -0.00921545
1.55013 -0.894966 -0.0156205
1.52409 -0.879934 -0.0215018
1.54999 -0.89489 -0.0281162
1.57588 -0.909832 -0.0349393
1.57576 -0.909766 -0.0412911
1.55831 -0.899692 -0.0471185
1.49756 -0.864619 -0.0513225
1.51471 -0.874519 -0.0580217
1.63901 -0.93905 0.0626633
1.62185 -0.929215 0.0554758
1.60466 -0.919367 0.0484274
1.58744 -0.909505 0.0415179
1.63961 -0.939394 0.0362831
1.63971 -0.939451 0.029687
1.64847 -0.944468 0.0232122
1.58779 -0.909705 0.0159696
1.58783 -0.909727 0.00958181
1.58785 -0.909738 0.0031939
1.55314 -0.889853 -0.00312403
1.60518 -0.919669 -0.00968669
1.58779 -0.909705 -0.0159696
1.55303 -0.889788 -0.0218683
1.51825 -0.869862 -0.0274879
1.59623 -0.914542 -0.0353232
1.59612 -0.914475 -0.0417449
1.53526 -0.87961 -0.0463332
1.49175 -0.854679 -0.0510258
1.5176 -0.869491 -0.0580217
1.57261 -0.894092 0.0600108
1.57278 -0.89419 0.0536958
1.63377 -0.928863 0.0492128
1.56438 -0.889413 0.0408372
1.59057 -0.904302 0.0351313
1.61674 -0.919183 0.0292158
1.57336 -0.894517 0.0221127
1.56472 -0.889608 0.0157078
1.56476 -0.889629 0.00942473
1.57347 -0.894583 0.00315899
1.62563 -0.924237 -0.00326365
1.59084 -0.904457 -0.00958197
1.52995 -0.869839 -0.0153587
1.58205 -0.899459 -0.0222348
1.52982 -0.869764 -0.027645
1.59057 -0.904302 -0.0351312
1.59045 -0.904236 -0.041518
1.53817 -0.874514 -0.0463332
1.52933 -0.869489 -0.0522125
1.51179 -0.859514 -0.0576901
1.57541 -0.889147 0.0600108
