x y z
1.67051 -0.964469 0.0639895
1.56682 -0.904602 0.0536958
1.69683 -0.979664 0.0513069
1.64502 -0.949755 0.043106
1.66246 -0.959823 0.0368591
1.52402 -0.879891 0.027645
1.65399 -0.954929 0.0233343
1.61941 -0.934964 0.0163187
1.61945 -0.934987 0.00979125
1.65411 -0.954998 0.00333352
1.62813 -0.939999 -0.0032811
1.51552 -0.874988 -0.00916309
1.53281 -0.884966 -0.015446
1.50677 -0.869935 -0.0212574
1.57597 -0.909888 -0.0285874
1.55856 -0.899834 -0.0345553
1.55844 -0.899768 -0.0408374
1.4974 -0.864524 -0.0573586
1.63034 -0.934082 0.0623317
1.59583 -0.914308 0.0545858
1.56996 -0.899489 0.0473804
1.63082 -0.934355 0.0426522
1.69166 -0.969216 0.037435
1.66574 -0.954363 0.0301582
1.66582 -0.954409 0.0234565
1.58779 -0.909705 0.0159696
1.58783 -0.909727 0.00958181
1.54447 -0.884882 0.00310663
1.49241 -0.855054 -0.00300186
1.5618 -0.894813 -0.00942489
1.53573 -0.879878 -0.015446
1.59641 -0.914642 -0.0224791
1.50957 -0.864891 -0.0273308
1.52683 -0.874779 -0.0337874
1.52672 -0.874716 -0.0399299
1.55261 -0.889549 -0.0468568
1.50042 -0.859648 -0.0513225
1.50893 -0.864523 -0.0576901
1.58999 -0.903972 0.0606739
1.63361 -0.928772 0.0557725
1.59032 -0.904159 0.0479039
1.63391 -0.928942 0.0426522
1.59926 -0.909244 0.0353233
1.62543 -0.924125 0.0293728
1.62551 -0.92417 0.0228457
1.56472 -0.889608 0.0157078
1.56476 -0.889629 0.00942473
1.62563 -0.924237 0.00326371
1.61694 -0.919295 -0.0032462
1.54737 -0.879745 -0.00932017
1.55603 -0.884665 -0.0156205
1.54728 -0.879691 -0.0217461
1.57328 -0.894474 -0.0284303
1.59057 -0.904302 -0.0351312
1.59045 -0.904236 -0.041518
1.53817 -0.874514 -0.0463332
1.50327 -0.854668 -0.0513225
1.53785 -0.874333 -0.0586848
1.59282 -0.898972 0.0606739
1.63652 -0.923636 0.0557725
1.59315 -0.899159 0.0479039
1.63682 -0.923804 0.0426522
1.60211 -0.904215 0.0353233
1.62833 -0.919014 0.0293728
1.62841 -0.919059 0.0228457
1.56751 -0.884688 0.0157078
1.56755 -0.884709 0.00942473
