x y z
8.7507 -5.05222 0.335199
8.53525 -4.92783 0.292509
8.32831 -4.80835 0.251823
8.32902 -4.80876 0.218252
8.23438 -4.75412 0.182568
8.07036 -4.65942 0.146393
7.53386 -4.34968 0.106287
7.62939 -4.40483 0.076881
7.62958 -4.40494 0.0461288
7.43915 -4.29499 0.0149921
7.26594 -4.19499 -0.0146428
7.17925 -4.14494 -0.0434068
7.13578 -4.11984 -0.0719066
7.01428 -4.0497 -0.0989569
6.68489 -3.85952 -0.121261
6.76241 -3.90428 -0.149932
6.76192 -3.904 -0.177189
6.70074 -3.86867 -0.20261
6.5789 -3.79833 -0.225463
5.9896 -3.4581 -0.229434
8.94085 -5.12254 0.34183
8.47349 -4.85478 0.289839
8.78657 -5.03415 0.265173
8.32757 -4.77118 0.217799
8.53638 -4.89081 0.188903
8.12047 -4.65252 0.147021
8.06881 -4.62292 0.113618
7.35763 -4.21546 0.0740012
7.35781 -4.21557 0.044401
7.51409 -4.3051 0.0151143
7.34923 -4.21065 -0.0147824
7.29708 -4.18077 -0.0440352
6.91514 -3.96194 -0.0695504
6.94959 -3.98168 -0.0978574
6.75838 -3.87213 -0.12236
6.59314 -3.77746 -0.1459
6.59266 -3.77718 -0.172425
6.78292 -3.88619 -0.204704
6.2879 -3.60257 -0.21508
6.39995 -3.66677 -0.244686
8.44517 -4.80142 0.322268
8.48954 -4.82665 0.289839
8.22966 -4.6789 0.247896
8.36073 -4.75342 0.218252
7.83984 -4.45727 0.173161
7.9794 -4.53661 0.144194
7.7277 -4.39351 0.108609
7.65844 -4.35414 0.076881
7.65863 -4.35424 0.0461288
7.38054 -4.19614 0.0148176
7.3023 -4.15165 -0.0146602
7.24136 -4.11701 -0.0436163
7.14556 -4.06254 -0.0717321
6.76282 -3.84494 -0.0950475
6.97111 -3.96336 -0.125973
6.66647 -3.79016 -0.147244
6.66599 -3.78989 -0.174013
6.55245 -3.72533 -0.197374
6.50836 -3.70027 -0.2222
6.35994 -3.61589 -0.242696
8.46021 -4.77487 0.322268
8.50466 -4.79996 0.289839
8.24432 -4.65302 0.247896
8.37562 -4.72713 0.218252
7.85381 -4.43262 0.173161
7.99361 -4.51152 0.144194
7.74146 -4.36921 0.108609
7.67208 -4.33005 0.076881
7.67227 -4.33016 0.0461288
7.39368 -4.17293 0.0148176
7.3153 -4.12869 -0.0146602
7.25425 -4.09424 -0.0436163
7.15829 -4.04007 -0.0717321
6.77487 -3.82368 -0.0950475
6.98352 -3.94144 -0.125973
6.67835 -3.7692 -0.147244
6.67786 -3.76893 -0.174013
6.56412 -3.70473 -0.197374
6.51995 -3.6798 -0.2222
6.37127 -3.59589 -0.242696
8.40624 -4.70772 0.319616
8.5467 -4.78638 0.290729
8.47775 -4.74777 0.25444
8.46103 -4.73841 0.220067
7.85974 -4.40167 0.172969
7.77298 -4.35308 0.139953
7.74719 -4.33863 0.108486
7.83471 -4.38765 0.0783645
7.83491 -4.38776 0.0470189
7.34641 -4.11418 0.0146954
7.3813 -4.13373 -0.014765
7.38121 -4.13368 -0.044297
7.16292 -4.01143 -0.0716448
7.03179 -3.93799 -0.0984683
7.00528 -3.92314 -0.12613
6.69953 -3.75192 -0.147436
6.69904 -3.75165 -0.17424
6.84675 -3.83436 -0.205489
6.41002 -3.58979 -0.218046
6.56628 -3.6773 -0.249659
8.78873 -4.88371 0.333541
8.64989 -4.80656 0.293695
8.55462 -4.75362 0.256273
8.24075 -4.57921 0.213942
8.34623 -4.63782 0.183335
7.92721 -4.40498 0.142466
7.82271 -4.34692 0.109342
7.823 -4.34708 0.0781027
7.82319 -4.34718 0.0468619
7.47364 -4.15294 0.0149223
7.29008 -4.05094 -0.0145555
7.19384 -3.99746 -0.0430927
7.08877 -3.93908 -0.0707722
6.67771 -3.71066 -0.0933371
6.79975 -3.77848 -0.122203
6.73816 -3.74425 -0.148012
6.73767 -3.74398 -0.17492
6.60602 -3.67082 -0.197898
6.41316 -3.56365 -0.21775
6.45613 -3.58754 -0.245017
8.80487 -4.85454 0.333541
8.66579 -4.77785 0.293695
8.57034 -4.72523 0.256273
8.25589 -4.55186 0.213942
8.36156 -4.61012 0.183335
7.94178 -4.37867 0.142466
7.83709 -4.32095 0.109342
7.83737 -4.32111 0.0781027
7.83756 -4.32121 0.0468619
7.48737 -4.12814 0.0149223
7.30347 -4.02675 -0.0145555
7.20706 -3.97359 -0.0430927
7.1018 -3.91555 -0.0707722
6.68998 -3.6885 -0.0933371
6.81224 -3.75591 -0.122203
6.75054 -3.72189 -0.148012
6.75004 -3.72161 -0.17492
6.61816 -3.6489 -0.197898
6.42494 -3.54237 -0.21775
6.46799 -3.56611 -0.245017
8.79378 -4.81246 0.332546
8.54923 -4.67863 0.289245
8.48868 -4.64549 0.253393
8.16491 -4.46831 0.211219
8.13919 -4.45423 0.178152
7.85024 -4.2961 0.140581
7.85939 -4.30111 0.109464
7.85968 -4.30127 0.07819
7.74583 -4.23896 0.0462335
7.52662 -4.119 0.0149747
7.40381 -4.05179 -0.0147301
7.35109 -4.02294 -0.0438781
7.18424 -3.93163 -0.0714703
6.9296 -3.79227 -0.0965135
6.97312 -3.81609 -0.124874
6.58678 -3.60466 -0.144172
6.5863 -3.6044 -0.170383
6.5682 -3.5945 -0.196065
6.49741 -3.55576 -0.219826
6.31258 -3.45461 -0.238718
9.10832 -4.94542 0.343819
8.83701 -4.7981 0.298442
8.46889 -4.59823 0.252346
8.32026 -4.51753 0.214849
8.18907 -4.4463 0.17892
7.78536 -4.22711 0.139168
7.98785 -4.33705 0.111052
7.98814 -4.33721 0.0793244
7.90046 -4.2896 0.0470713
7.32053 -3.97473 0.0145383
7.53145 -4.08924 -0.0149569
7.25893 -3.94128 -0.0432498
7.11815 -3.86484 -0.0706849
7.01244 -3.80744 -0.0974909
6.96816 -3.7834 -0.124559
6.69535 -3.63528 -0.146284
6.69486 -3.63501 -0.172878
6.69429 -3.6347 -0.199468
6.47403 -3.51511 -0.21864
6.41184 -3.48134 -0.242033
9.12467 -4.91518 0.343819
8.85287 -4.76877 0.298442
8.4841 -4.57013 0.252346
8.33519 -4.48991 0.214849
8.20376 -4.41912 0.17892
7.79933 -4.20126 0.139168
8.00219 -4.31054 0.111052
8.00248 -4.31069 0.0793244
7.91464 -4.26338 0.0470713
7.33367 -3.95043 0.0145383
7.54497 -4.06425 -0.0149569
7.27196 -3.91718 -0.0432498
7.13093 -3.84121 -0.0706849
7.02502 -3.78417 -0.0974909
6.98067 -3.76027 -0.124559
6.70737 -3.61306 -0.146284
6.70688 -3.61279 -0.172878
6.70631 -3.61248 -0.199468
6.48565 -3.49362 -0.21864
6.42335 -3.46006 -0.242033
8.92055 -4.76713 0.33553
8.60416 -4.59806 0.289542
