x y z
6.55221 -3.78292 0.250985
6.33652 -3.65839 0.217157
6.46699 -3.73372 0.195542
6.17362 -3.56434 0.136878
6.06143 -3.49957 0.109952
6.05307 -3.49474 0.0853964
6.13123 -3.53987 0.0617841
6.13138 -3.53995 0.0370706
5.84566 -3.37499 0.0117808
5.94959 -3.43499 -0.01199
5.92353 -3.41995 -0.0358146
5.79349 -3.34487 -0.0583805
5.73266 -3.30975 -0.0808759
5.68043 -3.2796 -0.10304
5.55886 -3.20941 -0.123247
5.55845 -3.20917 -0.145653
5.60126 -3.23389 -0.169365
5.39296 -3.11363 -0.18482
5.35775 -3.0933 -0.205231
6.64276 -3.80589 0.253969
6.88634 -3.94544 0.23555
6.52271 -3.7371 0.196851
6.55796 -3.7573 0.171516
6.32421 -3.62338 0.139949
6.38533 -3.65839 0.115606
6.04727 -3.46471 0.085152
6.19499 -3.54934 0.0623076
6.19514 -3.54943 0.0373848
5.9783 -3.42519 0.0120251
5.92624 -3.39536 -0.0119202
5.81337 -3.33069 -0.0350815
5.77852 -3.31073 -0.0581187
5.76963 -3.30564 -0.0812424
5.80405 -3.32536 -0.105082
5.69092 -3.26054 -0.125935
5.69051 -3.2603 -0.14883
5.55991 -3.18548 -0.167794
5.38591 -3.08579 -0.184227
5.39399 -3.09042 -0.206226
6.73354 -3.8283 0.256952
6.50836 -3.70027 0.2222
6.47423 -3.68087 0.195019
6.23144 -3.54283 0.162668
6.27535 -3.56779 0.138605
6.11058 -3.47412 0.110423
6.10219 -3.46934 0.0857629
6.12849 -3.4843 0.0615223
6.12864 -3.48438 0.0369135
6.11133 -3.47454 0.0122694
6.00701 -3.41523 -0.0120598
5.97216 -3.39542 -0.0359717
5.81555 -3.30638 -0.0583805
5.70233 -3.24201 -0.0801429
5.74551 -3.26656 -0.103826
5.51049 -3.13294 -0.121712
5.51009 -3.13271 -0.143838
5.51831 -3.13738 -0.166224
5.50908 -3.13214 -0.188083
5.35208 -3.04288 -0.204236
6.74554 -3.80712 0.256952
6.51995 -3.6798 0.2222
6.48576 -3.66051 0.195019
6.24254 -3.52323 0.162668
6.28653 -3.54806 0.138605
6.12147 -3.4549 0.110423
6.11306 -3.45016 0.0857629
6.13941 -3.46503 0.0615223
6.13956 -3.46511 0.0369135
6.12221 -3.45532 0.0122694
6.01771 -3.39634 -0.0120598
5.9828 -3.37664 -0.0359717
5.8259 -3.28809 -0.0583805
5.71249 -3.22408 -0.0801429
5.75575 -3.24849 -0.103826
5.5203 -3.11561 -0.121712
5.5199 -3.11538 -0.143838
5.52814 -3.12003 -0.166224
5.51889 -3.11481 -0.188083
5.36162 -3.02605 -0.204236
6.6186 -3.7066 0.251648
6.45363 -3.61421 0.21953
6.52403 -3.65363 0.195804
6.35014 -3.55625 0.165164
6.2372 -3.493 0.137262
6.21141 -3.47855 0.111837
6.25533 -3.50315 0.0875954
6.01999 -3.37136 0.0602133
6.02014 -3.37144 0.0361281
6.11619 -3.42523 0.0122345
5.91551 -3.31285 -0.0118329
5.88054 -3.29326 -0.035291
5.90657 -3.30784 -0.0590786
5.74932 -3.21977 -0.0805094
5.64435 -3.16099 -0.101627
5.73124 -3.20965 -0.126127
5.73082 -3.20942 -0.149056
5.5995 -3.13587 -0.168056
5.40709 -3.02812 -0.18393
6.78811 -3.77201 0.257616
6.69275 -3.71902 0.227243
6.40504 -3.55915 0.191877
6.22207 -3.45747 0.161534
6.18757 -3.4383 0.135918
6.38023 -3.54536 0.114664
6.17077 -3.42896 0.0862516
6.17099 -3.42909 0.0616095
6.04003 -3.35632 0.0361805
6.16248 -3.42436 0.0123044
5.93521 -3.29807 -0.0118504
5.99632 -3.33203 -0.0359193
5.8301 -3.23966 -0.058206
5.65508 -3.14241 -0.0790434
5.53244 -3.07426 -0.0994276
5.52337 -3.06922 -0.121328
5.52296 -3.06899 -0.143385
5.50502 -3.05902 -0.164915
5.42584 -3.01503 -0.184227
6.80058 -3.74948 0.257616
6.70504 -3.6968 0.227243
6.41681 -3.53789 0.191877
6.2335 -3.43682 0.161534
6.19894 -3.41776 0.135918
6.39195 -3.52418 0.114664
6.1821 -3.40848 0.0862516
6.18233 -3.40861 0.0616095
6.05112 -3.33627 0.0361805
6.1738 -3.4039 0.0123044
5.94611 -3.27837 -0.0118504
6.00734 -3.31213 -0.0359193
5.84081 -3.22031 -0.058206
5.66547 -3.12364 -0.0790434
5.54261 -3.0559 -0.0994276
5.53351 -3.05088 -0.121328
