x y z
5.49624 -3.17325 0.210535
5.37565 -3.10363 0.184227
5.31557 -3.06895 0.160727
5.22079 -3.01422 0.136805
5.09995 -2.94446 0.113073
5.27344 -3.04462 0.0956581
5.08319 -2.93478 0.0717134
5.11801 -2.95489 0.051574
5.11814 -2.95496 0.0309445
4.9017 -2.83 0.00987839
4.945 -2.855 -0.00996547
4.85834 -2.80496 -0.0293742
4.91884 -2.83989 -0.0495667
4.74546 -2.7398 -0.0669486
4.74523 -2.73966 -0.0860764
4.63238 -2.67451 -0.102706
4.63204 -2.67431 -0.121378
4.64031 -2.67908 -0.140309
4.57926 -2.64384 -0.156934
4.36237 -2.51861 -0.167102
5.66283 -3.24444 0.216503
5.44715 -3.12088 0.164392
5.41292 -3.10126 0.141569
5.29186 -3.03191 0.117104
5.32689 -3.05197 0.0964434
5.24039 -3.00241 0.0737903
5.07573 -2.90807 0.0510504
5.07585 -2.90814 0.0306304
5.02385 -2.87835 0.0101053
4.99782 -2.86344 -0.0100527
4.99776 -2.8634 -0.0301596
4.70264 -2.69432 -0.0472978
4.78923 -2.74393 -0.0674373
4.67621 -2.67918 -0.0846627
4.76268 -2.72872 -0.105394
4.76233 -2.72852 -0.124554
4.66651 -2.67362 -0.140832
4.44056 -2.54416 -0.151891
4.29265 -2.45942 -0.164118
5.33581 -3.03363 0.160727
5.38841 -3.06353 0.140662
5.21497 -2.96493 0.115185
5.16314 -2.93546 0.093302
5.1547 -2.93066 0.0724464
5.02449 -2.85663 0.0504395
5.02462 -2.8567 0.0302639
4.92036 -2.79742 0.00987839
4.93774 -2.80731 -0.00991312
4.99854 -2.84187 -0.0301073
4.78109 -2.71825 -0.0479959
4.78092 -2.71815 -0.067193
4.67638 -2.65871 -0.0845056
4.60656 -2.61902 -0.101746
4.60622 -2.61883 -0.120243
4.58845 -2.60872 -0.138214
4.50111 -2.55906 -0.153671
4.14439 -2.35625 -0.158151
5.34531 -3.01685 0.160727
5.39801 -3.04659 0.140662
5.22426 -2.94853 0.115185
5.17233 -2.91922 0.093302
5.16388 -2.91445 0.0724464
5.03344 -2.84083 0.0504395
5.03357 -2.8409 0.0302639
4.92912 -2.78195 0.00987839
4.94654 -2.79178 -0.00991312
5.00744 -2.82615 -0.0301073
4.78961 -2.70321 -0.0479959
4.78943 -2.70311 -0.067193
4.68471 -2.64401 -0.0845056
4.61477 -2.60453 -0.101746
4.61443 -2.60434 -0.120243
4.59662 -2.59429 -0.138214
4.50913 -2.54491 -0.153671
4.15177 -2.34322 -0.158151
5.38146 -3.01376 0.161512
5.35575 -2.99936 0.1393
5.32997 -2.98493 0.117296
5.19071 -2.90694 0.093459
5.19096 -2.90708 0.0726908
5.06901 -2.83878 0.0507013
5.06913 -2.83885 0.0304209
5.00812 -2.80468 0.010018
4.93832 -2.76559 -0.00987821
4.85974 -2.72158 -0.0291648
4.83344 -2.70686 -0.048345
4.78092 -2.67744 -0.0669486
4.77196 -2.67243 -0.0859193
4.71933 -2.64295 -0.103858
4.71899 -2.64276 -0.122739
4.53542 -2.53996 -0.13612
4.378 -2.4518 -0.148924
4.3252 -2.42223 -0.16445
5.36468 -2.98104 0.18215
5.37394 -2.98619 0.160989
5.31323 -2.95245 0.137939
5.2437 -2.91381 0.115185
5.1741 -2.87514 0.0929878
5.13939 -2.85585 0.0718356
5.13958 -2.85596 0.0513122
5.06978 -2.81717 0.0303686
5.13977 -2.85606 0.0102624
4.90376 -2.72491 -0.00979095
4.99985 -2.77831 -0.0299502
4.78995 -2.66167 -0.0478214
4.816 -2.67615 -0.0673151
4.58852 -2.54974 -0.0824637
4.5358 -2.52045 -0.0996345
4.53547 -2.52027 -0.117748
4.33411 -2.40837 -0.129838
4.51717 -2.51009 -0.153374
4.27206 -2.37389 -0.162129
5.37454 -2.96323 0.18215
5.38382 -2.96835 0.160989
5.32299 -2.93481 0.137939
5.25334 -2.89641 0.115185
5.18361 -2.85796 0.0929878
5.14883 -2.83879 0.0718356
5.14902 -2.8389 0.0513122
5.07909 -2.80034 0.0303686
5.14921 -2.839 0.0102624
4.91277 -2.70864 -0.00979095
5.00904 -2.76172 -0.0299502
4.79875 -2.64577 -0.0478214
4.82484 -2.66016 -0.0673151
4.59695 -2.53451 -0.0824637
4.54414 -2.50539 -0.0996345
4.5438 -2.50521 -0.117748
4.34207 -2.39399 -0.129838
4.52547 -2.4951 -0.153374
4.2799 -2.35971 -0.162129
5.38323 -2.94601 0.203573
5.35752 -2.93194 0.18126
5.48958 -3.00421 0.163868
5.41112 -2.96127 0.139981
5.29749 -2.89909 0.115952
5.23642 -2.86567 0.0937732
5.12264 -2.8034 0.0713469
5.12283 -2.8035 0.0509631
5.044 -2.76037 0.0301068
4.89494 -2.67879 0.00973877
4.81598 -2.63558 -0.00958151
4.84224 -2.64995 -0.028903
4.73686 -2.59228 -0.0471233
4.68406 -2.56338 -0.0652383
4.59612 -2.51526 -0.0823066
4.53444 -2.48151 -0.0992506
4.53411 -2.48133 -0.117294
4.46357 -2.44272 -0.133241
4.48944 -2.45688 -0.151891
4.35744 -2.38464 -0.164782
5.4808 -2.97583 0.206888
5.51654 -2.99524 0.186304
5.2711 -2.86197 0.157062
5.27155 -2.86222 0.136124
5.06984 -2.7527 0.110769
5.17559 -2.81012 0.0925166
5.08797 -2.76254 0.0707361
5.08816 -2.76264 0.0505268
5.07949 -2.75794 0.0302639
4.93894 -2.68163 0.00980858
4.79833 -2.60528 -0.00952916
4.7807 -2.59571 -0.0284841
4.72786 -2.56702 -0.0469487
4.58708 -2.49058 -0.0637722
4.62201 -2.50955 -0.0826208
4.55143 -2.47123 -0.0994425
4.5511 -2.47105 -0.117521
4.48922 -2.43745 -0.133764
4.4185 -2.39905 -0.149221
4.22479 -2.29387 -0.159477
5.49064 -2.95764 0.206888
5.52644 -2.97693 0.186304
5.28056 -2.84448 0.157062
5.28101 -2.84472 0.136124
5.07894 -2.73587 0.110769
5.18488 -2.79294 0.0925166
5.0971 -2.74566 0.0707361
5.09729 -2.74576 0.0505268
5.08861 -2.74108 0.0302639
4.94781 -2.66524 0.00980858
4.80695 -2.58936 -0.00952916
4.78928 -2.57984 -0.0284841
4.73634 -2.55132 -0.0469487
4.59532 -2.47536 -0.0637722
4.6303 -2.4942 -0.0826208
4.5596 -2.45612 -0.0994425
4.55927 -2.45594 -0.117521
4.49727 -2.42255 -0.133764
4.42644 -2.38439 -0.149221
4.23237 -2.27985 -0.159477
5.52686 -2.95355 0.207883
5.57155 -2.97743 0.18749
5.51038 -2.94474 0.163606
5.3874 -2.87902 0.13862
5.37016 -2.86981 0.116912
5.11475 -2.73332 0.0911029
5.21201 -2.78529 0.0722021
5.2122 -2.78539 0.051574
4.94774 -2.64407 0.0293737
4.9037 -2.62053 0.00970386
4.85079 -2.59225 -0.00959897
4.79781 -2.56394 -0.0284841
4.78005 -2.55446 -0.0472978
4.68287 -2.50252 -0.0648718
4.66501 -2.49297 -0.083092
4.506 -2.408 -0.0980987
4.50567 -2.40782 -0.115933
4.567 -2.4406 -0.135597
4.26682 -2.28018 -0.143584
4.2928 -2.29407 -0.161466
5.53612 -2.93617 0.207883
5.43076 -2.88029 0.182447
5.28998 -2.80563 0.1568
5.21978 -2.7684 0.134082
5.10533 -2.7077 0.110961
5.22048 -2.76877 0.0928307
5.07939 -2.69394 0.0702474
5.07958 -2.69404 0.0501777
4.97369 -2.63788 0.0294785
4.8324 -2.56295 0.00954678
4.81473 -2.55358 -0.0095117
4.82351 -2.55823 -0.0285888
4.62904 -2.45509 -0.045727
4.69071 -2.4878 -0.0648718
4.55798 -2.4174 -0.08105
4.43404 -2.35167 -0.096371
4.43372 -2.3515 -0.113891
4.44217 -2.35598 -0.13167
4.24747 -2.25272 -0.142694
4.20286 -2.22906 -0.157819
5.54582 -2.9178 0.207883
5.44028 -2.86227 0.182447
5.29926 -2.78808 0.1568
5.22893 -2.75107 0.134082
5.11429 -2.69076 0.110961
5.22963 -2.75144 0.0928307
5.0883 -2.67708 0.0702474
5.08849 -2.67718 0.0501777
4.98241 -2.62137 0.0294785
4.84087 -2.54691 0.00954678
4.82317 -2.5376 -0.0095117
4.83197 -2.54222 -0.0285888
4.63716 -2.43973 -0.045727
4.69893 -2.47223 -0.0648718
4.56597 -2.40227 -0.08105
4.44182 -2.33695 -0.096371
4.44149 -2.33678 -0.113891
4.44996 -2.34124 -0.13167
4.25492 -2.23862 -0.142694
4.21023 -2.21511 -0.157819
5.65293 -2.95026 0.21153
5.38771 -2.81184 0.18037
5.28189 -2.75661 0.156015
5.31779 -2.77535 0.136124
5.3625 -2.79868 0.116144
5.19441 -2.71095 0.0920454
5.08828 -2.65557 0.0701252
5.08847 -2.65567 0.0500905
4.94675 -2.5817 0.0292167
4.97341 -2.59562 0.00979113
4.92908 -2.57248 -0.00970368
4.79604 -2.50305 -0.028327
4.76933 -2.48911 -0.0469487
4.69824 -2.45201 -0.0647496
4.6271 -2.41488 -0.0819925
4.40523 -2.29908 -0.0954111
4.4049 -2.29891 -0.112757
4.46656 -2.33109 -0.131932
4.38638 -2.28924 -0.146848
4.25299 -2.21963 -0.159145
5.46742 -2.83041 0.204236
5.31712 -2.7526 0.177701
5.39753 -2.79423 0.159156
5.26482 -2.72553 0.134536
5.15866 -2.67057 0.111537
5.03466 -2.60637 0.089061
5.04378 -2.6111 0.0693922
5.04397 -2.61119 0.0495669
5.01745 -2.59747 0.0295832
4.89318 -2.53314 0.0096166
4.84878 -2.51015 -0.00952916
4.7688 -2.46874 -0.0281176
4.70652 -2.4365 -0.0462506
4.63531 -2.39964 -0.0637722
4.59956 -2.38113 -0.0813642
4.48386 -2.32123 -0.0969469
4.48353 -2.32106 -0.114572
4.33223 -2.24274 -0.127744
4.31405 -2.23333 -0.144178
4.38459 -2.26984 -0.163787
5.47628 -2.81322 0.204236
5.32574 -2.73588 0.177701
5.40628 -2.77726 0.159156
5.27335 -2.70897 0.134536
5.16702 -2.65435 0.111537
5.04282 -2.59055 0.089061
5.05196 -2.59524 0.0693922
5.05215 -2.59534 0.0495669
5.02558 -2.58169 0.0295832
4.90112 -2.51775 0.0096166
4.85664 -2.4949 -0.00952916
4.77653 -2.45375 -0.0281176
4.71415 -2.4217 -0.0462506
4.64282 -2.38506 -0.0637722
4.60702 -2.36667 -0.0813642
4.49113 -2.30714 -0.0969469
4.4908 -2.30697 -0.114572
4.33925 -2.22912 -0.127744
4.32105 -2.21976 -0.144178
4.3917 -2.25606 -0.163787
5.44996 -2.77689 0.20291
5.53962 -2.82258 0.184524
5.46 -2.78201 0.160465
5.37139 -2.73686 0.136805
5.16689 -2.63266 0.111345
4.99793 -2.54657 0.0881185
5.17636 -2.63749 0.0709804
5.17655 -2.63758 0.0507013
4.95393 -2.52415 0.0291119
4.93617 -2.5151 0.00966895
4.85598 -2.47424 -0.0095117
4.76682 -2.42882 -0.0280129
4.72216 -2.40606 -0.0462506
4.66853 -2.37873 -0.0640166
4.60594 -2.34684 -0.0812071
4.57893 -2.33308 -0.0986746
4.57859 -2.33291 -0.116613
4.35553 -2.21925 -0.128005
4.26604 -2.17366 -0.142101
4.18543 -2.13258 -0.15583
5.42346 -2.74077 0.201583
5.4419 -2.75009 0.180964
5.23722 -2.64666 0.153659
5.33582 -2.69649 0.13567
5.14882 -2.60198 0.110769
5.14913 -2.60214 0.0906317
5.12261 -2.58874 0.0701252
5.1228 -2.58883 0.0500905
4.96227 -2.50771 0.0291119
4.84631 -2.44911 0.00947697
4.89986 -2.47617 -0.00958151
4.77485 -2.413 -0.0280129
4.64086 -2.34528 -0.045378
4.63177 -2.34069 -0.0634057
4.45306 -2.25038 -0.0783798
4.31894 -2.1826 -0.0929154
4.29185 -2.16891 -0.109127
