x y z
5.1154 -2.95338 0.195947
5.05536 -2.91872 0.173251
4.93465 -2.84902 0.149209
5.013 -2.89425 0.13136
4.76226 -2.74949 0.105586
4.89244 -2.82465 0.0887468
4.7801 -2.75979 0.0674375
4.74564 -2.7399 0.0478216
4.74575 -2.73996 0.0286931
4.58127 -2.645 0.00923263
4.75447 -2.745 -0.00958151
4.62451 -2.66996 -0.0279605
4.64172 -2.6799 -0.0467742
4.61557 -2.6648 -0.0651161
4.38155 -2.52969 -0.0794793
4.29469 -2.47954 -0.0952191
4.29438 -2.47936 -0.11253
4.25938 -2.45916 -0.128791
4.25031 -2.45392 -0.145661
4.24985 -2.45365 -0.162792
5.16852 -2.96124 0.197605
5.14307 -2.94666 0.175921
5.15225 -2.95191 0.155491
5.05726 -2.8975 0.132267
4.91883 -2.81818 0.108849
4.95383 -2.83824 0.0896893
4.84129 -2.77375 0.0681705
4.82411 -2.76391 0.0485197
4.82423 -2.76398 0.0291119
4.84164 -2.77396 0.00973877
4.78958 -2.74413 -0.00963387
4.69408 -2.68941 -0.028327
4.62455 -2.64958 -0.0465124
4.37277 -2.50532 -0.0615732
4.39859 -2.52011 -0.0796364
4.33759 -2.48517 -0.095987
4.33728 -2.48499 -0.113437
4.27619 -2.44999 -0.129052
4.18037 -2.39509 -0.142991
4.25796 -2.43954 -0.162792
5.16962 -2.93914 0.197273
4.97034 -2.82584 0.169691
4.97082 -2.82611 0.149732
4.90172 -2.78683 0.127957
4.95422 -2.81668 0.109425
4.89368 -2.78226 0.0884327
4.85915 -2.76263 0.0682927
4.76371 -2.70836 0.0478216
4.76382 -2.70843 0.0286931
4.58132 -2.60467 0.00919772
4.69433 -2.66892 -0.00942444
4.73774 -2.6936 -0.0285365
4.49423 -2.55515 -0.0451162
4.35498 -2.47598 -0.0612067
4.38084 -2.49069 -0.0791651
4.2502 -2.41641 -0.0938753
4.24989 -2.41624 -0.110942
4.04096 -2.29745 -0.121723
4.28387 -2.43556 -0.146254
4.27471 -2.43035 -0.163124
5.17883 -2.92289 0.197273
4.97919 -2.81021 0.169691
4.97967 -2.81048 0.149732
4.91045 -2.77141 0.127957
4.96305 -2.8011 0.109425
4.9024 -2.76687 0.0884327
4.86781 -2.74735 0.0682927
4.77219 -2.69338 0.0478216
4.77231 -2.69345 0.0286931
4.58948 -2.59026 0.00919772
4.7027 -2.65416 -0.00942444
4.74618 -2.6787 -0.0285365
4.50223 -2.54102 -0.0451162
4.36274 -2.46229 -0.0612067
4.38865 -2.47691 -0.0791651
4.25777 -2.40305 -0.0938753
4.25746 -2.40287 -0.110942
4.04816 -2.28475 -0.121723
4.2915 -2.42209 -0.146254
4.28233 -2.41691 -0.163124
5.31058 -2.97407 0.201915
4.9536 -2.77415 0.168504
5.14596 -2.88188 0.154444
4.90217 -2.74534 0.127503
4.93742 -2.76509 0.108657
4.7109 -2.63823 0.08482
4.86816 -2.7263 0.0681705
4.79855 -2.68731 0.0479961
4.79866 -2.68738 0.0287978
4.79 -2.68253 0.00958169
4.64167 -2.59946 -0.00928482
4.47584 -2.50659 -0.0268609
4.48446 -2.51142 -0.0448544
4.29236 -2.40384 -0.0601072
4.37067 -2.44769 -0.0786939
4.29189 -2.40357 -0.0944512
4.29158 -2.4034 -0.111622
4.13421 -2.31527 -0.124079
4.18614 -2.34435 -0.142398
3.93279 -2.20247 -0.14953
