x y z
2.38096 -1.37465 0.0623902
2.4504 -1.41474 0.0543287
2.312 -1.33484 0.0419388
2.41603 -1.3949 0.0340853
2.33818 -1.34995 0.0235617
2.33824 -1.34998 0.0141371
2.35559 -1.36 0.00474721
2.29496 -1.325 -0.00462496
2.19101 -1.26498 -0.0132472
2.26024 -1.30495 -0.0227762
2.21686 -1.2799 -0.0312753
2.19943 -1.26984 -0.0398967
2.20796 -1.27477 -0.0489534
2.2078 -1.27467 -0.057853
2.14701 -1.23958 -0.0649189
2.07755 -1.19947 -0.0711988
2.11194 -1.21933 -0.0808988
2.41153 -1.38165 0.0630708
2.42905 -1.39169 0.0537528
2.3945 -1.3719 0.0433524
2.42064 -1.38688 0.0340853
2.36867 -1.3571 0.0238235
2.36873 -1.35713 0.0142942
2.29935 -1.31738 0.00462504
2.24728 -1.28755 -0.00452024
2.25593 -1.29251 -0.0136137
2.22117 -1.27259 -0.0223399
2.27315 -1.30237 -0.0320083
2.24701 -1.2874 -0.0406821
2.25555 -1.29229 -0.0499132
2.25538 -1.29219 -0.0589873
2.22917 -1.27717 -0.0672748
2.1509 -1.23233 -0.0735721
2.14199 -1.22722 -0.0818935
2.4591 -1.3981 0.0839553
2.4074 -1.36871 0.062844
2.43365 -1.38363 0.0537528
2.39034 -1.35901 0.0431953
2.36438 -1.34425 0.0332301
2.321 -1.31958 0.0232999
2.32106 -1.31962 0.01398
2.34717 -1.33446 0.00471231
2.32109 -1.31963 -0.00465986
2.28629 -1.29985 -0.0137708
2.31231 -1.31464 -0.0232126
2.25138 -1.28 -0.0316418
2.25996 -1.28488 -0.0408392
2.29459 -1.30457 -0.0506811
2.29442 -1.30447 -0.0598948
2.31161 -1.31424 -0.0696307
2.18973 -1.24495 -0.0747587
2.18949 -1.24481 -0.0835512
2.46348 -1.39037 0.0839553
2.41169 -1.36114 0.062844
2.43799 -1.37598 0.0537528
2.3946 -1.35149 0.0431953
2.36859 -1.33681 0.0332301
2.32514 -1.31229 0.0232999
2.32519 -1.31232 0.01398
2.35135 -1.32708 0.00471231
2.32522 -1.31233 -0.00465986
2.29036 -1.29266 -0.0137708
2.31643 -1.30737 -0.0232126
2.25539 -1.27292 -0.0316418
2.26398 -1.27777 -0.0408392
2.29868 -1.29735 -0.0506811
2.29851 -1.29726 -0.0598948
2.31572 -1.30697 -0.0696307
2.19363 -1.23806 -0.0747587
2.19339 -1.23793 -0.0835512
2.59861 -1.45529 0.0988024
2.41575 -1.35289 0.0821754
2.46832 -1.38232 0.0740809
2.52086 -1.41175 0.0655665
2.43382 -1.363 0.0535608
2.3729 -1.32889 0.0427241
2.33811 -1.30941 0.0327414
2.35565 -1.31923 0.0235617
2.35571 -1.31926 0.0141371
2.33829 -1.3095 0.0046774
2.30339 -1.28996 -0.0046075
2.27718 -1.27528 -0.0136661
2.34692 -1.31434 -0.0234744
2.25087 -1.26055 -0.0315196
2.26821 -1.27026 -0.0408392
2.23318 -1.25064 -0.0491453
2.23301 -1.25055 -0.0580798
2.27643 -1.27486 -0.0683219
2.22389 -1.24544 -0.0756487
2.2498 -1.25995 -0.0855405
2.48985 -1.38356 0.0944922
2.5076 -1.39342 0.085142
2.51658 -1.39841 0.0753898
2.52553 -1.40338 0.0655665
2.39462 -1.33064 0.052601
2.39477 -1.33072 0.0430383
2.38615 -1.32593 0.0333522
2.38623 -1.32598 0.0238235
2.3251 -1.29201 0.0139277
2.37758 -1.32117 0.00474721
2.27269 -1.26288 -0.00453769
2.34259 -1.30173 -0.0140326
2.28134 -1.26769 -0.0227762
2.29874 -1.27736 -0.0321305
2.35107 -1.30644 -0.0422528
2.28101 -1.26751 -0.0501052
2.28084 -1.26742 -0.0592142
2.30686 -1.28188 -0.0691072
2.28043 -1.26718 -0.0774287
2.18408 -1.21365 -0.0828881
2.49442 -1.37529 0.0944922
2.5122 -1.38509 0.085142
2.5212 -1.39006 0.0753898
2.53017 -1.395 0.0655665
2.39902 -1.32269 0.052601
2.39917 -1.32277 0.0430383
2.39053 -1.31801 0.0333522
2.39062 -1.31806 0.0238235
