x y z
3.39295 -1.95892 0.129968
3.3587 -1.93915 0.115105
3.33306 -1.92434 0.100781
3.16018 -1.82453 0.0828088
3.19504 -1.84466 0.0708385
3.14328 -1.81478 0.0570179
3.16076 -1.82486 0.0445918
3.10891 -1.79493 0.0313284
3.10899 -1.79498 0.0187971
3.10903 -1.795 0.00626562
3.07439 -1.775 -0.0061957
3.03105 -1.74998 -0.0183262
3.03963 -1.75493 -0.0306301
2.97025 -1.71487 -0.041904
2.99608 -1.72979 -0.0543475
2.94394 -1.69969 -0.0652712
2.94373 -1.69956 -0.0771373
2.90885 -1.67942 -0.0879546
2.822 -1.62928 -0.0967117
2.83035 -1.6341 -0.108418
3.27802 -1.8781 0.125327
3.33042 -1.90812 0.113918
3.25268 -1.86358 0.0981637
3.23561 -1.8538 0.0846238
3.18379 -1.82411 0.0704546
3.22737 -1.84908 0.0584315
3.13209 -1.79449 0.0441031
3.10617 -1.77964 0.0312411
3.10625 -1.77968 0.0187447
3.07158 -1.75982 0.00617836
3.01952 -1.72999 -0.00607353
3.0108 -1.725 -0.0181691
2.9847 -1.71005 -0.0300193
2.98459 -1.70998 -0.0420262
2.94974 -1.69002 -0.0534051
2.92354 -1.675 -0.0646952
2.92332 -1.67488 -0.0764567
2.90573 -1.6648 -0.0876928
2.86208 -1.63979 -0.0978983
2.87911 -1.64955 -0.110075
3.26686 -1.85734 0.124663
3.18901 -1.81308 0.108875
3.22408 -1.83302 0.0971166
3.19828 -1.81835 0.0834895
3.17244 -1.80366 0.0700706
3.17264 -1.80377 0.057332
3.13802 -1.78409 0.0441031
3.09467 -1.75945 0.0310666
3.09475 -1.75949 0.01864
3.10348 -1.76445 0.00623072
3.06001 -1.73974 -0.00614334
3.06867 -1.74466 -0.0184833
2.99905 -1.70508 -0.0301065
2.93809 -1.67042 -0.0412931
2.8771 -1.63575 -0.0519914
2.94646 -1.67518 -0.0650792
2.94624 -1.67506 -0.0769104
2.98075 -1.69468 -0.089787
2.90226 -1.65005 -0.099085
2.84981 -1.62023 -0.108749
3.27267 -1.84707 0.124663
3.19469 -1.80305 0.108875
3.22982 -1.82288 0.0971166
3.20398 -1.8083 0.0834895
3.17809 -1.79369 0.0700706
3.17829 -1.7938 0.057332
3.14361 -1.77423 0.0441031
3.10018 -1.74972 0.0310666
3.10026 -1.74976 0.01864
3.109 -1.75469 0.00623072
3.06546 -1.73012 -0.00614334
3.07413 -1.73501 -0.0184833
3.00439 -1.69565 -0.0301065
2.94332 -1.66119 -0.0412931
2.88223 -1.6267 -0.0519914
2.95171 -1.66592 -0.0650792
2.95149 -1.6658 -0.0769104
2.98606 -1.68531 -0.089787
2.90743 -1.64093 -0.099085
2.85489 -1.61127 -0.108749
3.27006 -1.83132 0.124332
3.2617 -1.82664 0.110952
3.23585 -1.81216 0.0971166
3.2274 -1.80743 0.0839432
3.21019 -1.79779 0.0706466
3.14932 -1.76371 0.0567037
3.17565 -1.77845 0.0444696
3.14959 -1.76386 0.0315029
3.14967 -1.7639 0.0189018
3.11481 -1.74438 0.00623072
3.01883 -1.69063 -0.00603862
3.07987 -1.72481 -0.0184833
3.03617 -1.70034 -0.0303683
2.94882 -1.65142 -0.0412931
2.9574 -1.65622 -0.053248
2.88743 -1.61704 -0.0635434
2.88722 -1.61692 -0.0750954
2.92186 -1.63632 -0.0876928
2.90413 -1.62639 -0.0987883
2.83405 -1.58715 -0.107755
3.27612 -1.82047 0.124332
3.25026 -1.8061 0.110358
3.22437 -1.79171 0.0965931
3.16347 -1.75787 0.0821282
3.13748 -1.74343 0.0689188
3.20759 -1.78239 0.0576462
3.13783 -1.74362 0.0438588
3.13794 -1.74369 0.0313284
3.10305 -1.7243 0.0185877
3.10309 -1.72432 0.00619581
3.06813 -1.70489 -0.00612589
3.09431 -1.71944 -0.0185356
3.00683 -1.67083 -0.0300193
3.05042 -1.69505 -0.042637
2.98909 -1.66098 -0.0537192
2.94521 -1.63659 -0.0646952
2.945 -1.63647 -0.0764567
2.91853 -1.62177 -0.0874311
2.89204 -1.60704 -0.098195
2.81309 -1.56318 -0.10676
3.28213 -1.80959 0.124332
3.25624 -1.79531 0.110358
3.23029 -1.78101 0.0965931
3.16928 -1.74737 0.0821282
3.14325 -1.73302 0.0689188
3.21349 -1.77175 0.0576462
3.14359 -1.73321 0.0438588
3.14371 -1.73327 0.0313284
3.10875 -1.714 0.0185877
3.10879 -1.71402 0.00619581
3.07376 -1.69471 -0.00612589
3.1 -1.70917 -0.0185356
3.01235 -1.66085 -0.0300193
3.05603 -1.68493 -0.042637
2.99458 -1.65105 -0.0537192
2.95062 -1.62682 -0.0646952
2.95041 -1.6267 -0.0764567
2.92389 -1.61208 -0.0874311
2.89735 -1.59744 -0.098195
2.81826 -1.55384 -0.10676
3.2352 -1.77049 0.122343
3.28816 -1.79947 0.111248
3.24464 -1.77565 0.0968549
3.20984 -1.75661 0.0830357
3.18376 -1.74233 0.0696867
3.21027 -1.75684 0.0574891
3.12271 -1.70892 0.0434923
3.12282 -1.70899 0.0310666
3.04395 -1.66582 0.0181688
3.08784 -1.68985 0.00614345
3.04398 -1.66584 -0.00605608
3.06149 -1.67542 -0.0182738
3.00001 -1.64178 -0.0298447
3.02622 -1.65612 -0.0421483
2.92082 -1.59844 -0.0523055
2.92064 -1.59834 -0.0639273
2.92042 -1.59822 -0.0755492
2.92017 -1.59809 -0.0871693
2.84974 -1.55954 -0.096415
2.86696 -1.56897 -0.108418
3.3201 -1.80267 0.125327
3.28533 -1.78379 0.110952
3.27686 -1.77919 0.0976402
3.18929 -1.73164 0.0823551
3.17194 -1.72223 0.0693027
3.14578 -1.70802 0.0562325
3.14593 -1.7081 0.0437366
3.14605 -1.70816 0.0312411
3.11097 -1.68912 0.0185353
3.1198 -1.69391 0.00619581
3.08464 -1.67482 -0.00612589
3.05824 -1.66049 -0.0182215
3.01423 -1.63659 -0.029932
2.97018 -1.61268 -0.0412931
2.94367 -1.59828 -0.0526197
2.90835 -1.5791 -0.0635434
2.90814 -1.57899 -0.0750954
2.92546 -1.58839 -0.0871693
2.94274 -1.59778 -0.0993817
2.86337 -1.55468 -0.108086
3.32606 -1.79165 0.125327
3.29123 -1.77288 0.110952
3.28275 -1.76832 0.0976402
3.19501 -1.72106 0.0823551
3.17764 -1.7117 0.0693027
3.15142 -1.69758 0.0562325
3.15158 -1.69766 0.0437366
3.15169 -1.69772 0.0312411
3.11655 -1.67879 0.0185353
3.1254 -1.68356 0.00619581
3.09018 -1.66459 -0.00612589
3.06373 -1.65034 -0.0182215
3.01964 -1.62659 -0.029932
2.97551 -1.60282 -0.0412931
2.94896 -1.58851 -0.0526197
2.91357 -1.56945 -0.0635434
2.91336 -1.56934 -0.0750954
2.93071 -1.57868 -0.0871693
2.94802 -1.58801 -0.0993817
2.86851 -1.54518 -0.108086
3.31436 -1.77119 0.124663
3.26182 -1.74312 0.109765
3.20924 -1.71502 0.0952843
3.20952 -1.71516 0.082582
3.20093 -1.71058 0.0696867
3.17467 -1.69654 0.0565466
3.13073 -1.67306 0.0433701
3.13085 -1.67312 0.0309793
3.1662 -1.69201 0.0187971
3.08686 -1.64962 0.00610855
3.0604 -1.63548 -0.00605608
3.02509 -1.6166 -0.0179596
3.03383 -1.62128 -0.0300193
2.98081 -1.59294 -0.0412931
2.91012 -1.55516 -0.0518343
2.96285 -1.58334 -0.0645033
2.96263 -1.58323 -0.0762298
2.9183 -1.55953 -0.0866457
2.89156 -1.54525 -0.097305
2.84717 -1.52153 -0.107091
3.27576 -1.73735 0.123006
3.22313 -1.70944 0.108282
3.27643 -1.73771 0.0971166
3.22372 -1.70976 0.0828088
3.17096 -1.68177 0.0689188
3.16232 -1.67719 0.0562325
3.12714 -1.65853 0.043248
3.12725 -1.65859 0.030892
3.18917 -1.69143 0.0189018
3.04786 -1.61648 0.00602128
3.06553 -1.62585 -0.00605608
3.00365 -1.59304 -0.0178026
3.06542 -1.6258 -0.0302811
3.0388 -1.61168 -0.0420262
2.93265 -1.55538 -0.0521485
2.88831 -1.53187 -0.0627755
2.8881 -1.53175 -0.0741879
2.95851 -1.56909 -0.0876928
2.90523 -1.54084 -0.0976017
2.80779 -1.48916 -0.105434
3.2815 -1.72648 0.123006
3.22878 -1.69875 0.108282
3.28218 -1.72684 0.0971166
3.22937 -1.69906 0.0828088
3.17652 -1.67125 0.0689188
3.16786 -1.66669 0.0562325
3.13262 -1.64815 0.043248
3.13274 -1.64821 0.030892
3.19476 -1.68085 0.0189018
3.0532 -1.60637 0.00602128
3.0709 -1.61568 -0.00605608
3.00892 -1.58307 -0.0178026
3.07079 -1.61562 -0.0302811
3.04413 -1.60159 -0.0420262
2.9378 -1.54565 -0.0521485
2.89338 -1.52228 -0.0627755
2.89316 -1.52217 -0.0741879
2.96369 -1.55927 -0.0876928
2.91033 -1.5312 -0.0976017
2.81271 -1.47984 -0.105434
3.30493 -1.72484 0.123669
3.24326 -1.69265 0.108578
3.27903 -1.71132 0.0968549
3.12863 -1.63283 0.0800864
3.20864 -1.67458 0.0694947
3.17337 -1.65618 0.0562325
3.1558 -1.64701 0.0434923
3.15592 -1.64707 0.0310666
3.14713 -1.64248 0.0185877
3.10284 -1.61937 0.00610855
3.05851 -1.59623 -0.00602117
3.03188 -1.58233 -0.0179073
3.04067 -1.58692 -0.029932
3.0317 -1.58224 -0.0417818
2.95177 -1.54053 -0.0523055
2.925 -1.52655 -0.0633514
2.92479 -1.52644 -0.0748685
2.92454 -1.52631 -0.086384
2.91539 -1.52154 -0.0976017
2.84419 -1.48438 -0.106428
3.36388 -1.74144 0.125658
3.26661 -1.69108 0.109172
3.29356 -1.70503 0.0971166
3.17842 -1.64543 0.0812207
3.20529 -1.65934 0.0693027
3.22325 -1.66863 0.0570179
3.12572 -1.61815 0.0430036
3.12584 -1.61821 0.0307175
3.20584 -1.65962 0.0189018
3.08155 -1.59528 0.00605619
3.09931 -1.60447 -0.00609098
2.99271 -1.54929 -0.0176455
3.00152 -1.55384 -0.0294957
3.00141 -1.55379 -0.0412931
2.94798 -1.52613 -0.0521485
2.87677 -1.48927 -0.0621996
2.87656 -1.48916 -0.0735073
2.87632 -1.48903 -0.0848134
2.87604 -1.48889 -0.0961184
2.84022 -1.47034 -0.106097
3.36934 -1.73086 0.125658
3.27191 -1.68081 0.109172
3.2989 -1.69468 0.0971166
3.18358 -1.63543 0.0812207
3.21049 -1.64926 0.0693027
3.22847 -1.6585 0.0570179
3.13079 -1.60832 0.0430036
3.13091 -1.60838 0.0307175
3.21104 -1.64954 0.0189018
3.08655 -1.58559 0.00605619
3.10434 -1.59473 -0.00609098
2.99756 -1.53988 -0.0176455
3.00638 -1.54441 -0.0294957
3.00627 -1.54435 -0.0412931
2.95276 -1.51686 -0.0521485
2.88144 -1.48022 -0.0621996
