x y z
9.84633 -5.68478 0.099221
9.84657 -5.68492 0.0595329
8.63426 -4.98499 0.0174006
8.19259 -4.72999 -0.0165102
7.15327 -4.12994 -0.0432498
7.62939 -4.40483 -0.0768807
7.29139 -4.20969 -0.102866
7.19578 -4.15449 -0.130528
6.61521 -3.8193 -0.146668
6.61473 -3.81902 -0.173332
6.51028 -3.75871 -0.196851
6.44905 -3.72336 -0.221013
6.67338 -3.85288 -0.255627
10.1511 -5.81593 0.142938
10.1601 -5.82112 0.102188
10.1604 -5.82126 0.0613131
8.97178 -5.14027 -0.0180461
7.46193 -4.27522 -0.04503
7.49646 -4.295 -0.0753972
7.34869 -4.21034 -0.103477
7.04468 -4.03616 -0.127544
6.55844 -3.75758 -0.145132
6.55796 -3.7573 -0.171517
6.5921 -3.77686 -0.198945
6.50473 -3.7268 -0.222496
6.62542 -3.79595 -0.253306
10.1529 -5.77236 0.142694
9.94467 -5.65395 0.0998319
9.94491 -5.65409 0.0598994
9.7277 -5.5306 0.0195299
9.18872 -5.22416 -0.0184475
8.00635 -4.55194 -0.048224
7.0928 -4.03254 -0.128172
6.90115 -3.92358 -0.152427
6.90064 -3.9233 -0.180138
6.60459 -3.75498 -0.198945
6.5605 -3.72991 -0.22398
6.45551 -3.67022 -0.246343
10.171 -5.74043 0.142694
9.96238 -5.62268 0.0998319
9.96263 -5.62282 0.0598994
9.74503 -5.50001 0.0195299
9.20509 -5.19527 -0.0184475
8.02061 -4.52676 -0.048224
7.10543 -4.01024 -0.128172
6.91344 -3.90188 -0.152427
6.91294 -3.9016 -0.180138
6.61635 -3.73421 -0.198945
6.57218 -3.70928 -0.22398
6.46701 -3.64993 -0.246343
12.2867 -6.88089 0.467156
11.3375 -6.34928 0.385661
10.2244 -5.72593 0.184091
9.91081 -5.55032 0.138784
9.07361 -5.08147 0.0907562
9.07383 -5.08159 0.054454
8.83837 -4.94973 0.0176799
8.184 -4.58326 -0.0163706
7.45101 -4.17277 -0.0447159
7.16231 -4.01109 -0.128957
6.96996 -3.90336 -0.153387
6.96945 -3.90308 -0.181273
6.85547 -3.83925 -0.205751
6.59317 -3.69235 -0.224276
6.5314 -3.65776 -0.248333
12.1347 -6.74301 0.460525
11.5769 -6.43303 0.393077
10.3896 -5.77329 0.311244
10.3818 -5.76893 0.269526
10.3744 -5.76485 0.186447
9.05512 -5.03174 0.126567
9.05545 -5.03192 0.0904072
8.53995 -4.74547 0.0511554
8.5488 -4.75039 0.017069
8.15545 -4.53181 -0.0162833
7.39488 -4.10918 -0.044297
6.72983 -3.73962 -0.120947
6.75564 -3.75396 -0.148396
6.75514 -3.75369 -0.175374
6.73709 -3.74366 -0.201824
6.56169 -3.64619 -0.222793
6.61339 -3.67492 -0.250985
12.157 -6.70274 0.460525
11.5981 -6.3946 0.393077
10.4087 -5.73881 0.311244
10.4008 -5.73447 0.269526
10.3935 -5.73041 0.186447
9.07176 -5.00168 0.126567
9.07209 -5.00187 0.0904072
8.55564 -4.71713 0.0511554
8.5645 -4.72201 0.017069
8.17043 -4.50474 -0.0162833
7.40847 -4.08463 -0.044297
6.74219 -3.71729 -0.120947
6.76805 -3.73154 -0.148396
6.76755 -3.73127 -0.175374
6.74947 -3.7213 -0.201824
6.57374 -3.62441 -0.222793
6.62554 -3.65297 -0.250985
12.0202 -6.57815 0.454557
11.8462 -6.4829 0.40079
10.4004 -5.69168 0.310459
10.068 -5.50979 0.260451
8.47392 -4.63742 0.0505794
8.54421 -4.67588 0.0169992
8.25472 -4.51746 -0.016423
7.87742 -4.31097 -0.0470197
6.89476 -3.77321 -0.0685905
6.72785 -3.68187 -0.0937037
6.89418 -3.77289 -0.12346
6.96392 -3.81106 -0.152427
6.96341 -3.81078 -0.180138
6.7962 -3.71927 -0.202871
6.5851 -3.60374 -0.222793
6.69835 -3.66572 -0.253306
12.3055 -6.68132 0.464504
11.8149 -6.41496 0.39901
10.8672 -5.90043 0.323809
10.0423 -5.45252 0.259316
8.32228 -4.51863 0.0495846
8.42784 -4.57595 0.0167374
8.33117 -4.52346 -0.0165451
8.00591 -4.34686 -0.0477004
7.17966 -3.89824 -0.0712957
6.98607 -3.79313 -0.0971244
6.92422 -3.75955 -0.123774
6.77443 -3.67822 -0.148012
6.77394 -3.67795 -0.17492
6.6328 -3.60131 -0.197636
6.6058 -3.58665 -0.22309
6.6402 -3.60534 -0.250654
12.3275 -6.64048 0.464504
11.8361 -6.37575 0.39901
10.8867 -5.86436 0.323809
10.0603 -5.41919 0.259316
8.33722 -4.49101 0.0495846
8.44297 -4.54797 0.0167374
8.34613 -4.49581 -0.0165451
8.02028 -4.32028 -0.0477004
7.19255 -3.87441 -0.0712957
6.99861 -3.76994 -0.0971244
6.93665 -3.73657 -0.123774
6.78659 -3.65573 -0.148012
6.7861 -3.65546 -0.17492
6.6447 -3.5793 -0.197636
6.61765 -3.56473 -0.22309
6.65212 -3.5833 -0.250654
11.9352 -6.37816 0.448921
11.7955 -6.30348 0.396934
10.7739 -5.75755 0.319883
9.41693 -5.0324 0.242301
8.98554 -4.80186 0.195622
8.72249 -4.66129 0.0517837
8.31689 -4.44454 -0.0164579
8.1404 -4.35022 -0.0483287
7.75215 -4.14274 -0.0767062
7.07281 -3.7797 -0.0979796
6.89609 -3.68527 -0.122832
6.93095 -3.70389 -0.150892
6.93044 -3.70362 -0.178323
6.5331 -3.49128 -0.193971
6.51483 -3.48152 -0.219233
6.57582 -3.51411 -0.247338
11.7168 -6.2142 0.439969
11.4885 -6.09311 0.385957
9.77631 -5.18503 0.289779
8.97343 -4.75921 0.230503
8.62077 -4.57217 0.187367
8.4888 -4.50218 0.150948
8.37437 -4.44149 0.115817
8.37468 -4.44165 0.0827278
8.28664 -4.39496 -0.0163706
8.03035 -4.25903 -0.0475957
7.72096 -4.09494 -0.0762699
7.56167 -4.01046 -0.104577
6.90764 -3.66358 -0.122832
7.15454 -3.79453 -0.155499
7.15401 -3.79425 -0.183768
6.5617 -3.48011 -0.194495
6.40211 -3.39547 -0.21508
6.44556 -3.41851 -0.242033
11.7373 -6.17531 0.439969
11.5086 -6.05498 0.385957
9.79346 -5.15259 0.289779
8.98916 -4.72943 0.230503
8.63589 -4.54356 0.187367
8.50368 -4.474 0.150948
8.38906 -4.4137 0.115817
8.38936 -4.41386 0.0827278
8.30117 -4.36746 -0.0163706
8.04443 -4.23238 -0.0475957
7.7345 -4.06932 -0.0762699
7.57493 -3.98536 -0.104577
6.91975 -3.64066 -0.122832
7.16708 -3.77078 -0.155499
7.16656 -3.77051 -0.183768
6.5732 -3.45833 -0.194495
6.41334 -3.37422 -0.21508
6.45686 -3.39712 -0.242033
11.8552 -6.18722 0.443616
9.75636 -5.09183 0.326625
9.00403 -4.69919 0.265958
8.85412 -4.62096 0.226647
8.47364 -4.42238 0.183527
8.65143 -4.51517 0.153304
8.47456 -4.42286 0.116794
8.47487 -4.42303 0.0834259
7.89894 -4.12245 -0.0155503
7.67722 -4.00673 -0.0453442
7.02102 -3.66426 -0.0691141
7.10941 -3.71039 -0.0979796
7.39272 -3.85825 -0.130999
7.09091 -3.70074 -0.153579
7.09039 -3.70047 -0.1815
6.82392 -3.56139 -0.201563
6.63716 -3.46393 -0.2222
6.51239 -3.39881 -0.243691
11.2011 -5.79866 0.418418
9.18734 -4.75616 0.307045
8.8065 -4.55901 0.259676
8.78949 -4.5502 0.224605
8.63032 -4.4678 0.186599
