x y z
1.45412 -0.839538 0.0557007
1.31578 -0.759665 0.0450926
1.46308 -0.84471 0.0442391
1.44621 -0.834968 0.0145734
1.44624 -0.834989 0.00874406
1.47224 -0.849999 0.00296701
1.37698 -0.794999 -0.00277497
1.33366 -0.769989 -0.00806352
1.35095 -0.77997 -0.0136134
1.36822 -0.789941 -0.0193027
1.28156 -0.739909 -0.0232469
1.31612 -0.75986 -0.02918
1.31602 -0.759804 -0.0344849
1.32456 -0.764738 -0.0400508
1.29847 -0.74967 -0.0444992
1.32429 -0.764579 -0.0507275
1.39619 -0.799932 0.0533798
1.36179 -0.780219 0.0410979
1.32721 -0.760406 0.0347116
1.41406 -0.810165 0.0312918
1.36209 -0.780391 0.0246606
1.40553 -0.805283 0.0197914
1.34485 -0.770515 0.0135262
1.34488 -0.770534 0.00811574
1.37093 -0.785457 0.00275757
1.35358 -0.775514 -0.00272262
1.43165 -0.820246 -0.00863948
1.3275 -0.760573 -0.0133516
1.3448 -0.770487 -0.0189362
1.32738 -0.760508 -0.0240323
1.362 -0.780343 -0.0301399
1.3619 -0.780286 -0.0356193
1.38781 -0.795128 -0.0418831
1.39015 -0.790358 0.0530483
1.28603 -0.731161 0.043906
1.34699 -0.765818 0.0405743
1.37318 -0.780707 0.035846
1.38197 -0.785705 0.0305239
1.37336 -0.780811 0.0248177
1.41689 -0.80556 0.0199136
1.33871 -0.761109 0.0134389
1.33874 -0.761127 0.00806338
1.39091 -0.790791 0.00279248
1.41699 -0.805619 -0.00284478
1.39959 -0.795724 -0.00843004
1.35609 -0.770993 -0.0136134
1.35604 -0.770965 -0.0190584
1.38205 -0.785753 -0.0249747
1.39935 -0.795588 -0.0309078
1.39925 -0.79553 -0.0365268
1.31223 -0.746055 -0.0395272
1.39263 -0.785987 0.0530483
1.28832 -0.727117 0.043906
1.34939 -0.761582 0.0405743
1.37562 -0.776389 0.035846
1.38443 -0.78136 0.0305239
1.37581 -0.776493 0.0248177
1.41941 -0.801105 0.0199136
1.34109 -0.756899 0.0134389
1.34112 -0.756918 0.00806338
1.39339 -0.786418 0.00279248
1.41952 -0.801163 -0.00284478
1.40208 -0.791323 -0.00843004
1.35851 -0.766729 -0.0136134
1.35846 -0.766701 -0.0190584
1.38451 -0.781407 -0.0249747
1.40184 -0.791188 -0.0309078
1.40174 -0.79113 -0.0365268
1.31456 -0.741929 -0.0395272
1.38651 -0.776481 0.0527167
1.32574 -0.74245 0.039789
1.33458 -0.747398 0.0347116
1.3434 -0.752338 0.029564
1.39582 -0.781698 0.0251318
1.34354 -0.752421 0.0188141
1.32614 -0.742676 0.0132644
1.32618 -0.742694 0.00795866
1.39599 -0.781793 0.00279248
1.34364 -0.752476 -0.00268771
1.34363 -0.752466 -0.00806352
1.36977 -0.767106 -0.0137007
1.32609 -0.742649 -0.0185697
1.36093 -0.762155 -0.0245035
1.3085 -0.732797 -0.0287961
1.30841 -0.732743 -0.0340312
1.3083 -0.732681 -0.0392654
1.35177 -0.75703 -0.0459826
1.34291 -0.752063 -0.0510591
1.42402 -0.791297 0.0540429
1.45039 -0.805949 0.0492459
1.40684 -0.78175 0.042145
1.39822 -0.77696 0.0362998
1.38084 -0.767304 0.0303319
1.39841 -0.777065 0.0251318
1.37225 -0.762532 0.0191806
1.3723 -0.76256 0.0137007
1.27619 -0.709149 0.0076445
1.40732 -0.782016 0.00280993
1.30242 -0.72373 -0.00260045
1.38108 -0.767435 -0.00827296
1.35482 -0.752845 -0.0135261
1.38973 -0.772246 -0.0194249
1.29353 -0.718785 -0.0232469
1.39832 -0.777017 -0.0307158
1.39822 -0.77696 -0.0362999
1.30198 -0.723483 -0.0390037
1.34554 -0.747688 -0.0456859
1.2755 -0.708769 -0.0484067
1.42663 -0.78657 0.0540429
1.45305 -0.801135 0.0492459
1.40942 -0.77708 0.042145
1.40079 -0.772319 0.0362998
1.38338 -0.762721 0.0303319
1.40098 -0.772423 0.0251318
1.37477 -0.757977 0.0191806
1.37482 -0.758005 0.0137007
1.27853 -0.704913 0.0076445
1.4099 -0.777345 0.00280993
1.30482 -0.719407 -0.00260045
1.38361 -0.762851 -0.00827296
1.35731 -0.748349 -0.0135261
1.39229 -0.767633 -0.0194249
1.2959 -0.714491 -0.0232469
1.40089 -0.772376 -0.0307158
1.40079 -0.772319 -0.0362999
1.30437 -0.719161 -0.0390037
1.34801 -0.743222 -0.0456859
1.27784 -0.704535 -0.0484067
1.37649 -0.753296 0.0520536
1.35924 -0.743854 0.0405743
1.34182 -0.734319 0.0347116
1.35069 -0.739172 0.029564
1.35077 -0.739217 0.0241894
1.33329 -0.729653 0.0185697
1.33334 -0.729679 0.0132644
1.36846 -0.7489 0.0081681
1.36848 -0.748909 0.00272267
1.33339 -0.729706 -0.00265281
1.41232 -0.772903 -0.00843004
1.35088 -0.73928 -0.0134389
1.2982 -0.710451 -0.018081
1.32445 -0.724817 -0.0237181
1.3156 -0.719973 -0.0287961
1.31551 -0.71992 -0.0340312
1.3417 -0.734256 -0.0400508
1.34157 -0.734184 -0.0453892
1.31512 -0.71971 -0.0497329
1.43168 -0.777341 0.0540429
1.33521 -0.724962 0.0450926
1.41441 -0.767962 0.042145
1.33546 -0.725095 0.0344848
1.36192 -0.73946 0.029756
1.38836 -0.753818 0.0248177
1.43236 -0.777711 0.0199136
1.43242 -0.777739 0.0142243
1.3973 -0.758672 0.00832518
1.45883 -0.792082 0.0028972
1.43247 -0.777768 -0.00284478
1.36215 -0.739586 -0.00811588
1.29181 -0.701397 -0.012828
1.42358 -0.77294 -0.0197914
1.33564 -0.725192 -0.0238752
1.33556 -0.725148 -0.02918
1.33546 -0.725095 -0.0344849
1.30899 -0.710723 -0.0390037
1.33521 -0.724962 -0.0450926
1.29993 -0.705807 -0.0490698
1.43425 -0.772589 0.0540429
1.33761 -0.72053 0.0450926
1.41695 -0.763268 0.042145
1.33786 -0.720662 0.0344848
1.36436 -0.734939 0.029756
1.39085 -0.74921 0.0248177
1.43494 -0.772957 0.0199136
1.43499 -0.772985 0.0142243
1.39981 -0.754034 0.00832518
1.46145 -0.78724 0.0028972
1.43504 -0.773013 -0.00284478
