x y z
1.59261 -0.919494 0.0610055
1.44563 -0.834632 0.0495425
1.57563 -0.909688 0.0476421
1.5065 -0.869776 0.039476
1.61917 -0.934828 0.0358992
1.58471 -0.914932 0.022357
1.58482 -0.914999 0.0031939
1.51554 -0.874999 -0.00305422
1.39428 -0.804989 -0.00843004
1.40279 -0.8099 -0.0254459
1.48063 -0.854842 -0.0328276
1.48052 -0.85478 -0.0387955
1.39382 -0.804724 -0.0421449
1.39369 -0.804646 -0.0477625
1.5176 -0.869491 0.0580215
1.44839 -0.829834 0.0495425
1.41383 -0.810037 0.0426685
1.44865 -0.829986 0.0378879
1.50081 -0.859868 0.0332116
1.54435 -0.884817 0.0217461
1.51838 -0.869936 0.0152715
1.51842 -0.869958 0.00916293
1.37961 -0.790428 -0.00277497
1.45768 -0.835159 -0.00879656
1.40547 -0.805244 -0.0254459
1.44876 -0.830046 -0.0320597
1.44865 -0.829986 -0.037888
1.46587 -0.839854 -0.0442391
1.41369 -0.809958 -0.0483559
1.43088 -0.819806 -0.0547062
1.54654 -0.879273 0.0590162
1.44244 -0.820086 0.0492459
1.48603 -0.84487 0.0447627
1.46009 -0.830118 0.0381147
1.46888 -0.835121 0.0324437
1.43421 -0.815404 0.0259172
1.46035 -0.83027 0.0205245
1.44302 -0.820416 0.0144861
1.44306 -0.820436 0.0086917
1.51262 -0.859986 0.00303682
1.49523 -0.850101 -0.00300186
1.45175 -0.825378 -0.0087442
1.47779 -0.840185 -0.0148351
1.48643 -0.845097 -0.0208909
1.47767 -0.840113 -0.0267025
1.4515 -0.825238 -0.0320597
1.45139 -0.825177 -0.037888
1.46865 -0.834988 -0.0442391
1.40768 -0.800325 -0.0480592
1.40753 -0.800237 -0.0537115
1.5493 -0.87441 0.0590162
1.44501 -0.815551 0.0492459
1.48868 -0.840197 0.0447627
1.46269 -0.825527 0.0381147
1.4715 -0.830502 0.0324437
1.43676 -0.810894 0.0259172
1.46295 -0.825678 0.0205245
1.44559 -0.815879 0.0144861
1.44563 -0.815898 0.0086917
1.51531 -0.855229 0.00303682
1.4979 -0.845399 -0.00300186
1.45433 -0.820814 -0.0087442
1.48042 -0.835538 -0.0148351
1.48908 -0.840423 -0.0208909
1.4803 -0.835467 -0.0267025
1.45409 -0.820673 -0.0320597
1.45398 -0.820614 -0.037888
1.47127 -0.83037 -0.0442391
1.41019 -0.795899 -0.0480592
1.41004 -0.795811 -0.0537115
1.48243 -0.830199 0.0563638
1.44771 -0.810754 0.0492459
1.43913 -0.805949 0.043192
1.4218 -0.796248 0.0369804
1.43063 -0.801191 0.0314838
1.42199 -0.796354 0.0256031
1.39589 -0.781736 0.0195471
1.44829 -0.81108 0.0144861
1.44832 -0.8111 0.0086917
1.50942 -0.845313 0.00301937
1.36109 -0.762248 -0.00272262
1.49195 -0.835531 -0.00895364
1.47446 -0.825738 -0.0147478
1.37844 -0.771964 -0.0193027
1.41327 -0.791469 -0.0254459
1.40446 -0.786535 -0.0309078
1.40436 -0.786478 -0.0365268
1.38679 -0.776642 -0.0416214
1.39538 -0.78145 -0.0474659
1.40395 -0.786248 -0.0533799
1.4677 -0.81557 0.0557007
1.45912 -0.810804 0.0495425
1.468 -0.815739 0.0439773
1.4157 -0.786672 0.0367535
1.42454 -0.791586 0.0312918
1.47707 -0.820774 0.0265455
1.4684 -0.815957 0.0205245
1.46845 -0.815987 0.0146606
1.45101 -0.806293 0.0086917
1.51221 -0.840303 0.00301937
1.41606 -0.786874 -0.00282733
1.48597 -0.825722 -0.00890128
1.47719 -0.820844 -0.0147478
1.47714 -0.820814 -0.0206466
1.39841 -0.777065 -0.0251318
1.43328 -0.796443 -0.0314837
1.43317 -0.796384 -0.0372074
1.3981 -0.776894 -0.0418831
1.4766 -0.820514 -0.0501358
1.44149 -0.801006 -0.0547062
1.4704 -0.810698 0.0557007
1.4618 -0.805961 0.0495425
1.4707 -0.810866 0.0439773
1.4183 -0.781973 0.0367535
1.42716 -0.786858 0.0312918
1.47978 -0.815872 0.0265455
1.4711 -0.811084 0.0205245
1.47115 -0.811113 0.0146606
1.45367 -0.801477 0.0086917
