x y z
4.24985 -2.45365 0.162792
4.14644 -2.39395 0.142101
4.13818 -2.38918 0.125126
4.06927 -2.3494 0.106631
4.05225 -2.33957 0.089844
4.13909 -2.38971 0.0750814
4.01806 -2.31983 0.0566866
4.00089 -2.30991 0.0403167
4.00098 -2.30997 0.0241901
3.79319 -2.19 0.00764441
3.78453 -2.185 -0.00762682
3.74118 -2.15997 -0.0226197
3.74109 -2.15992 -0.0376986
3.75827 -2.16984 -0.0530214
3.69747 -2.13474 -0.0670705
3.51542 -2.02963 -0.0779414
3.51516 -2.02948 -0.092111
3.47157 -2.00431 -0.10497
3.40198 -1.96414 -0.116588
3.49682 -2.01889 -0.133947
4.23194 -2.42464 0.161797
4.20639 -2.41 0.143881
4.2068 -2.41023 0.126958
4.12041 -2.36074 0.107765
4.01661 -2.30127 0.0888841
4.05156 -2.32129 0.0733536
3.93029 -2.25181 0.0553427
3.92176 -2.24692 0.0394441
3.92185 -2.24698 0.0236665
3.93925 -2.25695 0.00792366
3.68763 -2.11278 -0.00741738
3.757 -2.15252 -0.0226721
3.69617 -2.11767 -0.037175
3.52251 -2.01818 -0.0496006
3.60042 -2.06282 -0.0651856
3.5308 -2.02293 -0.0781334
3.53054 -2.02278 -0.0923379
3.56494 -2.04249 -0.107587
3.3998 -1.94787 -0.116291
3.44279 -1.9725 -0.131626
4.25734 -2.42047 0.16246
4.17091 -2.37133 0.142398
4.11049 -2.33698 0.123817
4.04131 -2.29765 0.105496
4.06768 -2.31264 0.089844
4.02447 -2.28807 0.0727253
3.95512 -2.24865 0.0555871
3.85964 -2.19437 0.0387459
3.85974 -2.19442 0.0232477
3.78155 -2.14996 0.00759205
3.65984 -2.08077 -0.00734757
3.67718 -2.09063 -0.0221485
3.65971 -2.08069 -0.0367387
3.52049 -2.00154 -0.0494785
3.50294 -1.99156 -0.0633007
3.44188 -1.95685 -0.0760217
3.44163 -1.95671 -0.0898423
3.45003 -1.96148 -0.103923
3.38887 -1.92671 -0.115698
3.34505 -1.9018 -0.127648
4.26492 -2.40708 0.16246
4.17834 -2.35822 0.142398
4.11781 -2.32405 0.123817
4.04851 -2.28494 0.105496
4.07492 -2.29985 0.089844
4.03163 -2.27542 0.0727253
3.96217 -2.23621 0.0555871
3.86652 -2.18223 0.0387459
3.86661 -2.18228 0.0232477
3.78828 -2.13807 0.00759205
3.66636 -2.06926 -0.00734757
3.68373 -2.07907 -0.0221485
3.66623 -2.06919 -0.0367387
3.52676 -1.99047 -0.0494785
3.50918 -1.98055 -0.0633007
3.44801 -1.94603 -0.0760217
3.44776 -1.94589 -0.0898423
3.45617 -1.95063 -0.103923
3.3949 -1.91605 -0.115698
3.35101 -1.89128 -0.127648
4.25544 -2.38316 0.161797
4.19486 -2.34923 0.142694
4.1691 -2.33481 0.125126
4.1084 -2.30081 0.106857
4.1087 -2.30098 0.0904199
4.01299 -2.24738 0.072254
3.86487 -2.16443 0.054121
3.76904 -2.11076 0.0376987
3.76913 -2.11082 0.0226194
3.83898 -2.14993 0.00767931
3.79535 -2.1255 -0.00759191
3.67316 -2.05707 -0.0220438
3.68179 -2.0619 -0.036826
3.58569 -2.00808 -0.0502115
3.52445 -1.97379 -0.0634578
3.51551 -1.96878 -0.0773655
3.51525 -1.96864 -0.0914304
3.46262 -1.93916 -0.103923
3.41868 -1.91455 -0.116291
3.4183 -1.91434 -0.129969
4.28953 -2.3836 0.162792
4.0803 -2.26734 0.138541
4.02827 -2.23843 0.120676
4.04609 -2.24833 0.105042
4.01143 -2.22907 0.0881162
3.97672 -2.20978 0.0714687
3.95943 -2.20017 0.0553427
3.95957 -2.20025 0.0395313
3.76737 -2.09345 0.022567
3.80238 -2.1129 0.00759205
3.71497 -2.06433 -0.00741738
3.67122 -2.04002 -0.0219914
3.63617 -2.02054 -0.0363024
3.69722 -2.05446 -0.0516775
3.5572 -1.97666 -0.063929
3.46958 -1.92797 -0.0762137
