x y z
4.24119 -2.44865 0.16246
4.31956 -2.4939 0.148034
4.3373 -2.50414 0.131147
4.28572 -2.47436 0.112302
4.08689 -2.35957 0.0906119
4.1997 -2.4247 0.0761809
3.94012 -2.27483 0.0555871
3.90563 -2.25491 0.0393568
3.90572 -2.25497 0.0236142
3.87979 -2.24 0.00781894
4.03567 -2.33 -0.00813294
4.02696 -2.32497 -0.0243476
3.77573 -2.17992 -0.0380477
3.94878 -2.27983 -0.0557091
3.71479 -2.14474 -0.0673846
3.66261 -2.11461 -0.081205
3.66234 -2.11446 -0.0959679
3.64472 -2.10428 -0.110205
3.60108 -2.07908 -0.123411
3.48816 -2.01389 -0.133616
4.4314 -2.53891 0.169423
4.46658 -2.55907 0.152781
4.44099 -2.54441 0.134026
4.3286 -2.48002 0.11321
4.18144 -2.3957 0.0925316
4.07759 -2.3362 0.0738248
3.8175 -2.18719 0.0537545
3.94779 -2.26183 0.0397059
3.94788 -2.26189 0.0238236
3.99132 -2.28677 0.00802837
4.07808 -2.33649 -0.00820275
3.80906 -2.18235 -0.0229863
3.79161 -2.17236 -0.0381349
3.76544 -2.15736 -0.0530214
3.53969 -2.02802 -0.0640861
3.68695 -2.11239 -0.081589
3.68669 -2.11224 -0.0964216
3.69504 -2.11703 -0.111514
3.59928 -2.06216 -0.123115
3.51217 -2.01225 -0.134279
4.38766 -2.49457 0.167434
4.37077 -2.48496 0.149221
4.26691 -2.42591 0.128529
4.2412 -2.4113 0.110714
4.2502 -2.41641 0.0938754
4.04185 -2.29796 0.0730394
3.94643 -2.24371 0.0554649
3.95527 -2.24873 0.0397059
3.95536 -2.24879 0.0238236
3.85979 -2.19445 0.00774913
3.87717 -2.20433 -0.00778389
3.87713 -2.2043 -0.0233528
3.83357 -2.17954 -0.038484
3.78127 -2.14981 -0.0531435
3.62463 -2.06075 -0.0654997
3.6331 -2.06556 -0.0802451
3.63283 -2.06541 -0.0948335
3.61514 -2.05536 -0.108896
3.58872 -2.04033 -0.122521
3.458 -1.96601 -0.131958
4.39548 -2.48077 0.167434
4.37855 -2.47122 0.149221
4.27451 -2.4125 0.128529
4.24876 -2.39796 0.110714
4.25777 -2.40305 0.0938754
