x y z
4.84708 -2.79846 0.185669
4.9688 -2.86874 0.170284
4.82211 -2.78405 0.145806
4.77057 -2.75429 0.125007
4.71031 -2.7195 0.104434
4.70194 -2.71466 0.0852912
4.58959 -2.6498 0.0647498
4.52048 -2.6099 0.0455526
4.52059 -2.60996 0.0273317
4.39074 -2.535 0.00884866
4.49466 -2.595 -0.00905794
4.50327 -2.59996 -0.0272275
4.39924 -2.5399 -0.0443308
4.35578 -2.51481 -0.061451
4.1997 -2.4247 -0.0761807
4.13018 -2.38456 -0.0915716
4.12988 -2.38439 -0.108219
4.06027 -2.3442 -0.12277
4.01659 -2.31898 -0.137651
3.91228 -2.25876 -0.149862
4.98641 -2.8569 0.190642
5.09971 -2.92181 0.174437
4.9354 -2.82767 0.148947
4.85775 -2.78319 0.127049
4.77135 -2.73369 0.105586
4.77164 -2.73385 0.0863907
4.75452 -2.72404 0.0669488
4.59852 -2.63466 0.0462508
4.59863 -2.63473 0.0277506
4.59001 -2.62979 0.00923263
4.54663 -2.60493 -0.0091452
4.17348 -2.39114 -0.0251854
4.25146 -2.43582 -0.04276
4.12984 -2.36614 -0.0581525
4.19037 -2.40082 -0.0758666
4.09469 -2.346 -0.0906117
4.09439 -2.34583 -0.107085
4.12006 -2.36054 -0.124341
4.0416 -2.31558 -0.138244
3.9371 -2.25571 -0.150525
4.98717 -2.83541 0.190311
4.87475 -2.7715 0.166427
4.87523 -2.77177 0.146853
4.75397 -2.70283 0.1241
4.72824 -2.6882 0.104434
4.69376 -2.6686 0.08482
4.65053 -2.64402 0.0653606
4.5203 -2.56998 0.0453781
4.52041 -2.57004 0.027227
4.39877 -2.50088 0.00883121
4.32053 -2.4564 -0.00867398
4.13792 -2.35258 -0.0249236
4.20736 -2.39206 -0.0422364
4.16374 -2.36726 -0.058519
4.18962 -2.38197 -0.0757095
4.09375 -2.32747 -0.0904198
4.09346 -2.3273 -0.106858
4.04965 -2.30239 -0.121985
4.03188 -2.29229 -0.137651
3.94455 -2.24264 -0.150525
4.99605 -2.81973 0.190311
4.88344 -2.75617 0.166427
4.88391 -2.75644 0.146853
4.76244 -2.68788 0.1241
4.73666 -2.67333 0.104434
4.70212 -2.65384 0.08482
4.65881 -2.62939 0.0653606
4.52836 -2.55576 0.0453781
4.52847 -2.55583 0.027227
4.4066 -2.48705 0.00883121
4.32822 -2.44281 -0.00867398
4.14529 -2.33956 -0.0249236
4.21485 -2.37883 -0.0422364
4.17116 -2.35417 -0.058519
4.19708 -2.36879 -0.0757095
4.10105 -2.31459 -0.0904198
4.10075 -2.31442 -0.106858
4.05687 -2.28966 -0.121985
4.03906 -2.27961 -0.137651
3.95158 -2.23024 -0.150525
5.02281 -2.81291 0.190974
4.96232 -2.77903 0.168801
4.93664 -2.76465 0.148162
4.83238 -2.70627 0.125688
4.62338 -2.58922 0.101746
4.64983 -2.60403 0.0837204
4.58026 -2.56507 0.0641389
4.52808 -2.53585 0.0452909
4.52819 -2.53591 0.0271746
4.5108 -2.52617 0.00902319
4.3014 -2.4089 -0.00860417
4.249 -2.37955 -0.0254996
4.33614 -2.42835 -0.0433709
4.17022 -2.33544 -0.0583968
4.22236 -2.36464 -0.0760237
4.1087 -2.30098 -0.0904198
4.1084 -2.30081 -0.106858
4.10805 -2.30062 -0.123293
3.82857 -2.1441 -0.130234
3.94151 -2.20735 -0.149862
5.102 -2.83508 0.193626
5.02393 -2.79169 0.170581
4.75354 -2.64144 0.142403
4.68403 -2.60282 0.121604
4.6232 -2.56901 0.101554
4.62348 -2.56917 0.0830921
4.4926 -2.49644 0.0627951
4.49276 -2.49653 0.0448545
4.50161 -2.50145 0.0269652
4.52789 -2.51605 0.00904065
4.3181 -2.39948 -0.00862162
4.28309 -2.38002 -0.0256566
4.25676 -2.36539 -0.0424982
4.23912 -2.35559 -0.059252
4.18648 -2.32634 -0.0752383
4.02017 -2.23392 -0.088308
4.01988 -2.23376 -0.104362
3.93215 -2.18501 -0.117796
3.8444 -2.13625 -0.130531
3.94008 -2.18942 -0.14953
5.11138 -2.81814 0.193626
5.03316 -2.77502 0.170581
4.76227 -2.62566 0.142403
4.69264 -2.58727 0.121604
