x y z
5.79052 -3.34316 0.221808
5.74788 -3.31854 0.196984
5.70515 -3.29387 0.172506
5.67966 -3.27916 0.148829
5.6541 -3.2644 0.125359
5.76702 -3.32959 0.104611
5.55947 -3.20976 0.0784327
5.24791 -3.02988 0.052883
5.24804 -3.02996 0.0317299
5.26543 -3.04 0.0106114
5.32605 -3.075 -0.0107334
5.31732 -3.06996 -0.0321493
5.23059 -3.01989 -0.0527082
5.14381 -2.96978 -0.0725684
5.10892 -2.94964 -0.0926735
5.07397 -2.92946 -0.112497
5.0736 -2.92925 -0.132948
4.9866 -2.87901 -0.150779
4.92552 -2.84375 -0.1688
4.69993 -2.71351 -0.180033
6.27854 -3.59721 0.240043
5.94098 -3.40381 0.203213
5.90687 -3.38426 0.178265
6.10689 -3.49886 0.159719
5.61285 -3.21581 0.124207
5.74332 -3.29056 0.103983
5.61346 -3.21616 0.0790436
5.39676 -3.092 0.0542792
5.39689 -3.09208 0.0325677
5.47504 -3.13686 0.0110128
5.34489 -3.06229 -0.0107508
5.31012 -3.04237 -0.0320446
5.14514 -2.94784 -0.0517483
5.04084 -2.88808 -0.0709802
5.16205 -2.95753 -0.0934588
5.15306 -2.95238 -0.114033
5.15269 -2.95216 -0.134763
5.03949 -2.88731 -0.152088
4.96961 -2.84727 -0.169987
4.83898 -2.77243 -0.185006
5.93421 -3.37384 0.22645
6.00437 -3.41373 0.204993
5.65735 -3.21643 0.170412
5.57092 -3.1673 0.145426
5.62348 -3.19718 0.124207
5.51082 -3.13313 0.0995849
5.55456 -3.15799 0.0780662
5.40698 -3.07409 0.0542792
5.40711 -3.07416 0.0325677
5.3724 -3.05443 0.0107859
5.36371 -3.04949 -0.0107683
5.38973 -3.06428 -0.0324635
5.20704 -2.96042 -0.0522719
5.16339 -2.9356 -0.0725684
5.03276 -2.86133 -0.0909457
4.92815 -2.80185 -0.108849
4.92779 -2.80165 -0.128638
4.92737 -2.80141 -0.148423
4.82262 -2.74185 -0.164647
4.84815 -2.75637 -0.185006
5.94478 -3.35518 0.22645
6.01507 -3.39485 0.204993
5.66743 -3.19865 0.170412
5.58085 -3.14978 0.145426
5.6335 -3.1795 0.124207
5.52064 -3.1158 0.0995849
5.56445 -3.14053 0.0780662
5.41661 -3.05709 0.0542792
5.41674 -3.05716 0.0325677
5.38197 -3.03754 0.0107859
5.37327 -3.03262 -0.0107683
5.39933 -3.04733 -0.0324635
5.21632 -2.94404 -0.0522719
5.17259 -2.91936 -0.0725684
5.04172 -2.8455 -0.0909457
4.93693 -2.78636 -0.108849
4.93657 -2.78615 -0.128638
4.93615 -2.78592 -0.148423
4.83121 -2.72669 -0.164647
4.85679 -2.74113 -0.185006
5.93908 -3.32605 0.202027
6.07921 -3.40452 0.182454
5.90528 -3.30711 0.153593
5.60912 -3.14126 0.123439
5.6618 -3.17076 0.101941
5.61845 -3.14649 0.0786771
5.72336 -3.20523 0.0572462
5.7235 -3.20531 0.0343479
5.41819 -3.03433 0.0108383
5.35712 -3.00013 -0.0107159
5.32215 -2.98055 -0.0319399
5.37437 -3.00979 -0.0537554
5.20841 -2.91685 -0.0729349
5.15582 -2.8874 -0.0928305
5.12933 -2.87256 -0.112881
5.12896 -2.87235 -0.133402
4.99769 -2.79884 -0.149994
4.89255 -2.73996 -0.166427
4.85713 -2.72012 -0.184675
5.91513 -3.28691 0.20084
5.73221 -3.18527 0.171721
5.82882 -3.23895 0.151325
5.78555 -3.21491 0.127087
5.66354 -3.14711 0.101784
5.50649 -3.05984 0.0769667
5.50669 -3.05995 0.0549773
5.51557 -3.06488 0.0330389
5.48067 -3.04549 0.010943
5.39326 -2.99692 -0.0107683
5.46312 -3.03574 -0.0327253
5.34062 -2.96767 -0.0533191
5.2268 -2.90442 -0.0730571
5.09544 -2.83143 -0.091574
5.01648 -2.78755 -0.110193
5.01611 -2.78735 -0.130226
4.91082 -2.72884 -0.147115
5.00645 -2.78198 -0.169987
4.77876 -2.65546 -0.181359
5.926 -3.26728 0.20084
5.74274 -3.16624 0.171721
5.83953 -3.21961 0.151325
5.79618 -3.19571 0.127087
5.67395 -3.12831 0.101784
5.51661 -3.04156 0.0769667
5.51681 -3.04168 0.0549773
5.5257 -3.04658 0.0330389
5.49074 -3.0273 0.010943
5.40317 -2.97902 -0.0107683
5.47316 -3.01761 -0.0327253
5.35043 -2.94994 -0.0533191
5.2364 -2.88707 -0.0730571
5.1048 -2.81452 -0.091574
5.02569 -2.7709 -0.110193
5.02532 -2.7707 -0.130226
4.91985 -2.71254 -0.147115
5.01565 -2.76536 -0.169987
4.78754 -2.63959 -0.181359
5.9187 -3.23905 0.200247
5.91927 -3.23936 0.176695
5.8847 -3.22044 0.152232
5.85005 -3.20148 0.128047
5.64866 -3.09127 0.101156
5.62262 -3.07702 0.0783106
5.62283 -3.07713 0.0559373
5.56156 -3.0436 0.033196
5.62303 -3.07725 0.0111874
5.28969 -2.89482 -0.010524
5.24576 -2.87078 -0.0313116
5.17546 -2.83231 -0.0514865
4.96475 -2.717 -0.0691477
5.06976 -2.77446 -0.0907886
5.14839 -2.81749 -0.112689
5.14801 -2.81729 -0.133175
5.03357 -2.75466 -0.150256
4.91033 -2.68721 -0.166131
4.7169 -2.58136 -0.178375
6.02537 -3.27151 0.227444
5.97333 -3.24325 0.20173
5.88606 -3.19587 0.175386
5.7987 -3.14844 0.149737
5.58825 -3.03417 0.122096
5.58859 -3.03436 0.0998991
5.57128 -3.02496 0.0774554
5.57149 -3.02507 0.0553264
5.56284 -3.02037 0.0331436
5.4135 -2.93929 0.010751
5.35199 -2.90589 -0.0106287
5.24647 -2.8486 -0.0312592
5.2727 -2.86284 -0.0523592
4.97373 -2.70052 -0.0691477
4.91198 -2.66699 -0.0878042
5.03469 -2.73362 -0.110001
5.03433 -2.73342 -0.129999
4.92847 -2.67594 -0.146853
4.78745 -2.59937 -0.161681
4.6903 -2.54663 -0.177049
6.03619 -3.25151 0.227444
5.98405 -3.22343 0.20173
5.89662 -3.17633 0.175386
5.80911 -3.12919 0.149737
5.59828 -3.01562 0.122096
5.59862 -3.01581 0.0998991
5.58129 -3.00647 0.0774554
5.58149 -3.00658 0.0553264
5.57282 -3.00191 0.0331436
5.42322 -2.92133 0.010751
5.36159 -2.88813 -0.0106287
5.25588 -2.83119 -0.0312592
5.28217 -2.84534 -0.0523592
4.98266 -2.68401 -0.0691477
4.9208 -2.65069 -0.0878042
5.04373 -2.71691 -0.110001
5.04336 -2.71671 -0.129999
4.93732 -2.65959 -0.146853
4.79604 -2.58348 -0.161681
4.69872 -2.53106 -0.177049
6.24086 -3.33511 0.234739
6.03878 -3.22712 0.203213
5.89831 -3.15205 0.175124
5.89881 -3.15232 0.151778
5.76697 -3.08186 0.125551
5.71441 -3.05378 0.101784
5.45894 -2.91725 0.0756228
5.45914 -2.91736 0.0540174
5.55629 -2.96927 0.0329866
5.4858 -2.9316 0.0108558
5.4858 -2.9316 -0.0108556
5.10649 -2.7289 -0.0303167
5.12401 -2.73826 -0.0507011
5.17673 -2.76644 -0.0717132
5.10593 -2.72861 -0.0909457
5.0968 -2.72373 -0.110961
5.09643 -2.72353 -0.131133
5.02546 -2.6856 -0.149209
4.75168 -2.5393 -0.159901
4.73353 -2.5296 -0.178044
6.06589 -3.21715 0.227776
5.99591 -3.18003 0.201433
5.89935 -3.12882 0.174862
5.8292 -3.09161 0.149737
5.73246 -3.04031 0.124591
5.56498 -2.95148 0.0989566
5.37974 -2.85324 0.0744011
5.37994 -2.85334 0.0531448
5.49491 -2.91432 0.0325677
5.3978 -2.86282 0.0106638
5.38013 -2.85345 -0.0106287
5.22105 -2.76907 -0.030945
5.15909 -2.73621 -0.0509629
5.1854 -2.75016 -0.0717132
4.89365 -2.59543 -0.0870188
4.83152 -2.56248 -0.10501
4.83117 -2.56229 -0.1241
4.84842 -2.57144 -0.143712
4.70666 -2.49625 -0.158121
4.6355 -2.45852 -0.174065
6.07652 -3.19701 0.227776
6.00642 -3.16013 0.201433
5.90969 -3.10924 0.174862
5.83942 -3.07226 0.149737
5.74251 -3.02128 0.124591
5.57473 -2.93301 0.0989566
5.38917 -2.83538 0.0744011
5.38937 -2.83548 0.0531448
5.50455 -2.89608 0.0325677
5.40727 -2.8449 0.0106638
5.38957 -2.83559 -0.0106287
5.23021 -2.75174 -0.030945
5.16813 -2.71909 -0.0509629
5.19449 -2.73295 -0.0717132
4.90223 -2.57919 -0.0870188
4.83999 -2.54644 -0.10501
4.83964 -2.54626 -0.1241
4.85692 -2.55535 -0.143712
4.71491 -2.48063 -0.158121
4.64363 -2.44313 -0.174065
6.12253 -3.19534 0.229102
5.93712 -3.09857 0.198764
5.8668 -3.06187 0.173292
5.78753 -3.0205 0.148148
5.69932 -2.97447 0.123439
5.62875 -2.93764 0.099742
5.69994 -2.97479 0.0785549
5.70015 -2.9749 0.0561118
5.43434 -2.83617 0.0320964
5.54965 -2.89636 0.0109256
5.31029 -2.77143 -0.0104541
5.38114 -2.80841 -0.0317828
5.08847 -2.65567 -0.0500903
5.02623 -2.62318 -0.0692699
5.13236 -2.67857 -0.0909457
4.92818 -2.57201 -0.106738
4.92782 -2.57182 -0.126142
4.82105 -2.5161 -0.142403
4.74969 -2.47886 -0.159011
4.65171 -2.42772 -0.174065
5.95558 -3.08312 0.222471
5.91185 -3.06049 0.197577
5.89467 -3.05159 0.173815
5.69985 -2.95074 0.145653
5.63812 -2.91878 0.121904
5.69174 -2.94654 0.100684
5.67426 -2.93749 0.0780662
5.67446 -2.93759 0.0557627
5.62132 -2.91008 0.0331436
5.35497 -2.7722 0.0105242
5.38161 -2.78599 -0.0105763
5.33714 -2.76297 -0.0314687
5.06173 -2.62039 -0.0497412
5.05266 -2.6157 -0.0695142
5.12345 -2.65234 -0.0906315
4.86565 -2.51888 -0.105202
4.8653 -2.5187 -0.124327
4.81162 -2.49091 -0.141879
4.70463 -2.43552 -0.157231
4.69523 -2.43066 -0.175391
5.96524 -3.0644 0.222471
5.92144 -3.0419 0.197577
5.90423 -3.03306 0.173815
5.7091 -2.93282 0.145653
5.64726 -2.90105 0.121904
5.70097 -2.92864 0.100684
5.68346 -2.91965 0.0780662
5.68366 -2.91975 0.0557627
5.63043 -2.89241 0.0331436
5.36365 -2.75536 0.0105242
5.39034 -2.76907 -0.0105763
5.3458 -2.74619 -0.0314687
5.06993 -2.60447 -0.0497412
5.06086 -2.59981 -0.0695142
5.13176 -2.63623 -0.0906315
4.87354 -2.50358 -0.105202
4.87318 -2.5034 -0.124327
4.81942 -2.47578 -0.141879
4.71226 -2.42073 -0.157231
4.70285 -2.4159 -0.175391
6.07332 -3.09451 0.226118
6.02946 -3.07216 0.20084
5.93207 -3.02254 0.174339
5.93258 -3.0228 0.151098
5.78157 -2.94586 0.124591
5.6661 -2.88702 0.0998991
5.5951 -2.85085 0.0767224
5.59531 -2.85095 0.0548028
5.54198 -2.82378 0.0325677
5.55987 -2.8329 0.0108907
5.36385 -2.73302 -0.0105065
5.35488 -2.72845 -0.0314687
5.24783 -2.6739 -0.0513993
5.22091 -2.66019 -0.0715911
5.22065 -2.66006 -0.0920452
4.98872 -2.54188 -0.107505
4.98835 -2.54169 -0.12705
4.91667 -2.50517 -0.144497
4.68463 -2.38694 -0.156044
4.66631 -2.3776 -0.173733
6.10139 -3.08337 0.226781
5.9058 -2.98453 0.19639
5.96883 -3.01638 0.175124
5.68381 -2.87234 0.144518
5.58607 -2.82295 0.120176
5.74704 -2.9043 0.101156
5.5956 -2.82777 0.0766002
5.59581 -2.82787 0.0547155
5.66734 -2.86402 0.0332484
5.48891 -2.77385 0.0107336
5.36396 -2.71071 -0.0104891
5.28357 -2.67008 -0.0309974
5.29237 -2.67453 -0.0517483
5.12261 -2.58874 -0.070125
5.08666 -2.57057 -0.089532
4.89896 -2.47572 -0.105394
4.75584 -2.40339 -0.120924
4.75543 -2.40318 -0.139523
4.69252 -2.37139 -0.156044
4.66525 -2.35761 -0.173402
5.84353 -2.92877 0.216835
6.05864 -3.03659 0.201137
6.03242 -3.02344 0.176695
5.73799 -2.87588 0.145653
5.85461 -2.93433 0.125743
5.72088 -2.8673 0.100527
5.60495 -2.8092 0.0766002
5.60515 -2.8093 0.0547155
5.67681 -2.84521 0.0332484
5.49808 -2.75563 0.0107336
5.37292 -2.6929 -0.0104891
5.2924 -2.65255 -0.0309974
5.30121 -2.65696 -0.0517483
5.13117 -2.57174 -0.070125
5.09516 -2.55369 -0.089532
4.90714 -2.45946 -0.105394
4.76378 -2.3876 -0.120924
4.76338 -2.3874 -0.139523
4.86121 -2.43643 -0.161384
4.80706 -2.4093 -0.178375
5.8527 -2.9104 0.216835
6.06815 -3.01754 0.201137
6.04189 -3.00448 0.176695
5.747 -2.85784 0.145653
5.8638 -2.91592 0.125743
5.72986 -2.84931 0.100527
5.67642 -2.82274 0.0774554
5.67663 -2.82284 0.0553264
5.57827 -2.77393 0.03262
5.38135 -2.67601 0.0104892
5.38135 -2.67601 -0.0104891
5.39024 -2.68043 -0.031521
5.32743 -2.6492 -0.0519229
5.21085 -2.59122 -0.0711024
5.0763 -2.52432 -0.0890608
4.80742 -2.39061 -0.10309
4.93239 -2.45275 -0.125008
4.93197 -2.45254 -0.144235
4.86884 -2.42115 -0.161384
4.81461 -2.39418 -0.178375
5.90714 -2.91308 0.218493
5.98847 -2.95319 0.19817
5.91733 -2.91811 0.172768
5.71161 -2.81665 0.144518
5.69409 -2.80802 0.121904
5.66754 -2.79492 0.0992708
5.48845 -2.7066 0.0747676
5.48865 -2.7067 0.0534066
5.5426 -2.73331 0.0323582
5.47988 -2.70238 0.0106638
5.37226 -2.64931 -0.0104541
5.3991 -2.66254 -0.031521
5.1927 -2.56075 -0.0505266
5.21044 -2.56951 -0.0709802
5.12948 -2.52958 -0.0898461
5.07536 -2.50289 -0.108657
5.03016 -2.4806 -0.127277
5.02973 -2.48039 -0.146853
4.99338 -2.46246 -0.165241
4.94802 -2.44009 -0.183017
5.81801 -2.84518 0.214845
5.98027 -2.92453 0.197577
6.0527 -2.95995 0.176433
5.71194 -2.79331 0.144292
5.76624 -2.81986 0.123248
5.77558 -2.82443 0.100999
5.57824 -2.72792 0.0758672
