x y z
5.40103 -3.11828 0.206888
5.28909 -3.05366 0.18126
5.20347 -3.00423 0.136351
4.98739 -2.87947 0.110577
5.07428 -2.92964 0.0920454
4.92732 -2.84479 0.0695144
4.93616 -2.84989 0.0497414
4.93628 -2.84996 0.029845
4.77179 -2.755 0.0096166
4.82375 -2.785 -0.00972114
4.8237 -2.78496 -0.0291648
4.711 -2.7199 -0.0474723
4.69351 -2.7098 -0.0662156
4.65864 -2.68967 -0.0845056
4.57177 -2.63951 -0.101362
4.57144 -2.63932 -0.11979
4.52776 -2.6141 -0.136906
4.4143 -2.5486 -0.169092
5.41134 -3.10036 0.206888
5.33388 -3.05598 0.182447
5.44762 -3.12114 0.142477
5.12704 -2.93747 0.113457
5.18808 -2.97244 0.0939303
5.11892 -2.93282 0.0720799
5.01499 -2.87328 0.0504395
5.01511 -2.87335 0.0302639
5.04121 -2.88829 0.0101402
4.94576 -2.83361 -0.00994802
4.85893 -2.78386 -0.0293219
4.65058 -2.66449 -0.0467742
4.67644 -2.67931 -0.0658491
4.65886 -2.66923 -0.0843486
4.66725 -2.67404 -0.103282
4.66691 -2.67385 -0.122058
4.5364 -2.59907 -0.136906
4.37937 -2.5091 -0.167434
5.29995 -3.01324 0.202246
5.22233 -2.96911 0.178294
5.20546 -2.95951 0.1568
5.09292 -2.89553 0.132948
5.11937 -2.91057 0.113073
4.96322 -2.82179 0.0896893
4.98954 -2.83676 0.0701252
4.88541 -2.77755 0.0490433
4.88553 -2.77762 0.0294261
4.72911 -2.68869 0.00949442
4.79865 -2.72823 -0.00963387
4.81598 -2.73808 -0.0290077
4.73763 -2.69353 -0.0475596
4.64184 -2.63907 -0.0652383
4.58946 -2.60929 -0.0829349
4.52834 -2.57454 -0.100018
4.528 -2.57436 -0.118202
4.51893 -2.5692 -0.13612
4.39684 -2.49978 -0.150111
4.3616 -2.47975 -0.166439
5.30939 -2.99657 0.202246
5.23163 -2.95269 0.178294
5.21473 -2.94315 0.1568
5.10199 -2.87952 0.132948
5.12848 -2.89447 0.113073
4.97206 -2.80619 0.0896893
4.99843 -2.82107 0.0701252
4.89411 -2.76219 0.0490433
4.89423 -2.76226 0.0294261
4.73753 -2.67382 0.00949442
4.8072 -2.71314 -0.00963387
4.82456 -2.72294 -0.0290077
4.74607 -2.67864 -0.0475596
4.6501 -2.62448 -0.0652383
4.59763 -2.59486 -0.0829349
4.5364 -2.5603 -0.100018
